iteration,mode,success,intercept,beta_bmi_std,sigma,bmi_mean,bmi_sd,n_left,n_interval,n_right,n_uninformative,rho80_cuts,rho80_times,rho80_cost,rho90_cuts,rho90_times,rho90_cost
177,measurement,True,2.0876967026402324,0.15252927940126743,0.5258680522236564,31.714087074304896,2.5210888491145678,216,42,9,0,"[30.80642350513085, 33.12300602801975, 35.65718455]","[11.58041007846938, 13.24370417874114, 15.321761640580817, 19.009117647160092]",45.60348959240827,"[29.92762346, 31.8103482, 34.35003519704645]","[14.05416525588454, 15.690125875950725, 18.146447863566433, 23.957083617028736]",36.14825841692601
178,measurement,True,2.000749103924321,0.0,0.5437783301612072,31.50687352478728,2.757056687245232,215,45,7,0,"[28.492957295, 29.130029079670052, 29.5060182137715]","[11.68615132080341, 11.68615132080341, 11.68615132080341, 11.68615132080341]",0.0,"[28.492957295, 29.130029079670052, 29.5060182137715]","[14.844494774400722, 14.844494774400722, 14.844494774400722, 14.844494774400722]",0.0
179,measurement,True,2.0316729540216913,0.1033272519356343,0.4931470081530333,31.878456793941222,3.021056454834656,220,41,6,0,"[30.90865332054825, 33.61575142335015, 36.067052364999995]","[10.951136207050475, 12.047738263215557, 12.92061633751944, 14.816723832113437]",28.242244293159807,"[30.802611685000002, 33.61575142335015, 35.78833718]","[13.674209903358518, 15.085309108064815, 16.141885619512117, 18.49633829224344]",23.749213769851636
180,measurement,True,1.8722597334227473,0.16930520736773919,0.6508150196078601,31.81221004006733,2.604429450751472,216,44,7,0,"[31.03269094054825, 33.35454504804695, 35.689195755]","[10.305375476813202, 12.022436746023054, 14.094511797245223, 18.299849474242208]",46.638150623025254,"[30.72266034328655, 33.080608131774056, 34.994482545]","[13.734761009896083, 16.041904431900686, 18.342237828279572, 24.36642358364706]",39.33388663275725
181,measurement,True,1.901566077064275,0.14304927714073903,0.5989849593744117,31.961057296564306,2.8729499455929255,214,47,6,0,"[30.91927853781495, 33.6181502639047, 36.270103745]","[10.279375940026165, 11.759038298313838, 13.267070606796336, 16.65731331845542]",41.127897274514254,"[30.91927853781495, 33.6181502639047, 36.270103745]","[13.45345745720597, 15.448690599607762, 17.368103916794905, 22.779799593330587]",32.27691204048624
182,measurement,True,2.1556344752892183,0.08118502187218525,0.4810173573752822,31.838620276465804,3.3201175387783706,215,46,6,0,"[31.066704545548248, 33.6181502639047, 36.270103745]","[12.519964363227283, 13.380981210855374, 14.198742580958521, 15.533043396632753]",26.953567678799487,"[30.90413263054825, 33.6181502639047, 36.270103745]","[15.532351506602275, 16.587218436716938, 17.654550123196124, 22.053867955055605]",19.920403989750408
183,measurement,True,2.0055708234376226,0.13506848533409568,0.5969206135743939,31.663693419791926,2.7557641989853976,216,42,9,0,"[30.90413263054825, 32.80167838862475, 34.85984614]","[11.581210862599209, 12.744664321479304, 13.877832090610282, 16.15832681635118]",42.13568949581921,"[30.68221255328655, 32.741668448490245, 34.85984614]","[15.069977843230037, 16.682953808319052, 18.204915710642698, 23.038275315500748]",36.513993485467026
184,measurement,True,1.9090737586135935,0.13895352115146822,0.6370074861675035,31.97495703101483,3.1268391933645163,219,40,8,0,"[30.96463170281495, 33.05440183439835, 35.58841657265335]","[10.766203882294043, 11.842820618485119, 13.153133091134038, 16.576203983464968]",46.512789539567905,"[30.787540665, 32.72724164862475, 34.492691086543104]","[14.357435446131799, 15.66633558098867, 16.73665791073868, 21.937710284793432]",50.629596425259145
185,measurement,True,2.1786834522940803,0.11089167694050553,0.41617194212848796,31.605038205907395,3.0166106531892294,210,49,8,0,"[30.71007222013085, 32.98221378316275, 35.41665096172605]","[11.931927417232789, 12.989179000359327, 14.062084642288452, 17.79979527925629]",39.07205199749966,"[30.71007222013085, 33.035066021815396, 35.41665096172605]","[14.443708170715084, 15.743317347513806, 17.0599950817392, 24.625852548142056]",28.18205502811849
186,measurement,True,2.1541623157779846,0.14080463376484367,0.48203633219718167,31.861391702452217,3.2343760399270454,212,47,8,0,"[31.0253201733632, 33.4900573033305, 36.32668681]","[12.173084947029922, 13.62085195242967, 15.013024524772778, 19.365136766492913]",52.41882518883928,"[30.75052001013085, 32.3383934589816, 34.258432214678805]","[15.133983462569255, 16.181852201693744, 17.58687587851727, 23.939666734030357]",53.23925331427963
187,measurement,True,1.803507385598746,0.23228525743275763,0.700572209156161,31.73743450820438,3.064586807131184,225,35,7,0,"[31.0253201733632, 33.5666893024067, 35.78658144]","[10.0, 12.13990716797097, 14.186040525307156, 20.694936865613077]",80.75958684266351,"[29.26591345677795, 30.81094419513085, 32.717708676800896]","[12.233411868960536, 13.66731574607527, 15.751463297001864, 24.948025398543287]",119.52245395909905
188,measurement,True,1.8278100672536186,0.20007417024613058,0.6376322306769223,31.841696202486716,2.8484930453972224,217,42,8,0,"[31.331634968659948, 33.2727718999674, 35.65718455]","[10.0, 11.410492010290056, 13.283390829510097, 17.787061656493247]",67.38999205599686,"[30.7527505868733, 33.178474848588806, 35.02941549]","[12.801301307205412, 15.217078302598088, 17.49860076517892, 23.546685764359555]",62.48497239877612
189,measurement,True,1.9560525078777025,0.12228917797074641,0.5805360862068962,31.855129870987298,2.9551888694197044,216,43,8,0,"[30.97970272281495, 33.67439453330155, 36.067052364999995]","[10.846136723732503, 12.187680210907464, 13.30414437685492, 15.686631489672465]",33.46083415670618,"[30.787540665, 33.67439453330155, 36.067052364999995]","[14.059169159254054, 15.86870424594518, 17.436025607729235, 21.844754317866297]",26.230594810941742
190,measurement,True,1.9924071633077802,0.17760550731662234,0.5701446121487959,31.796364293072607,2.8151416028171488,213,46,8,0,"[31.0253201733632, 33.6163850333305, 36.09730783]","[10.898295408219445, 12.901209915224376, 14.766771331713588, 18.855605108771606]",56.69330310221309,"[30.65373823440025, 32.331969244999996, 34.85984614]","[14.016588049468401, 15.468960724303182, 17.876815941575725, 24.449500152575897]",48.48656552187407
191,measurement,True,2.1793038797802966,0.06697395127231047,0.3705797763405734,31.56082527378376,2.7001172614593982,215,45,7,0,"[30.71007222013085, 32.7659476898655, 35.35203284765335]","[11.690031590814064, 12.337473410652594, 12.897619099476891, 14.503563795574017]",19.224850460843953,"[30.71007222013085, 32.70496857986549, 34.85917637]","[13.834051308609888, 14.557017404032289, 15.213653820389188, 17.16217269564954]",13.60393987020735
192,measurement,True,1.9940748968036248,0.17173513736596402,0.5608395917213344,32.056618122827985,3.145950264027073,214,43,10,0,"[30.97970272281495, 33.83156313, 36.696902405]","[10.74926994461784, 12.626330561689405, 14.289318104749729, 18.306724566522426]",53.30161483055123,"[30.7981037518733, 33.6163850333305, 36.696902405]","[13.831183445191249, 16.23065761011974, 18.634916321266218, 24.736567266591628]",45.98723969169291
193,measurement,True,2.2097476057608487,0.10165545880204437,0.473043109107412,31.73639492926835,3.521258585903679,216,46,5,0,"[30.72266034328655, 33.5666893024067, 36.153890895]","[12.951215528508415, 14.119525381925287, 15.049756264557036, 19.891235395103966]",35.05848923537445,"[29.97147683, 32.18924892207405, 34.258432214678805]","[15.783182365359435, 16.837133521917075, 17.77315642169016, 24.492947386409263]",33.845832765815246
194,measurement,True,2.064077411556921,0.1446777159666965,0.49932465600834636,31.81614187269603,2.9650212759143426,213,48,6,0,"[30.534848816629747, 32.63123790044895, 35.913889964999996]","[11.054371606298746, 12.111158628709038, 14.01084360937389, 18.895523184962002]",48.91805617584503,"[30.613978178040647, 32.2399911193925, 35.2208681140727]","[13.971596173406168, 15.107793567364823, 17.21514310247979, 23.53745747209312]",43.76472851335763
195,measurement,True,2.2465516373135803,0.041796217975450876,0.36992673791026515,31.885651162516087,3.179910621029034,213,46,8,0,"[30.97518203281495, 33.462913703350154, 36.32668681]","[12.656434347225794, 13.076985806798705, 13.554366528053109, 14.23025834373627]",12.558272861806179,"[30.7309928534174, 33.375579955911, 36.32668681]","[14.909644917865586, 15.434569355575825, 16.022211898474065, 17.153032546775446]",9.276778102663538
196,measurement,True,2.1494416129357026,0.11856825207049562,0.44937949804912564,31.865313098007263,2.8696563861684083,217,43,7,0,"[31.0253201733632, 33.6163850333305, 36.09730783]","[11.809645151133187, 13.240239344183802, 14.28866110325169, 17.02907288690605]",41.16849496702119,"[30.7981037518733, 33.6163850333305, 36.09730783]","[14.40595295113793, 16.244477630085726, 17.78464872602853, 22.382031520507358]",33.63637923295897
197,measurement,True,1.9231364135423814,0.14640411382224833,0.6457755143441641,32.071314716527525,2.989296525754397,220,38,9,0,"[31.087787360548248, 33.3978292790151, 35.818592644999995]","[10.880012345064303, 12.335570776920656, 13.551922458893257, 16.789792612509864]",39.181701506291134,"[30.798090995000003, 33.43796273185215, 36.09730783]","[14.482619868077323, 16.552895859164266, 18.559773569758296, 23.23886036716131]",31.563946779060686
198,measurement,True,2.041760977607724,0.12586295937931333,0.5748328075484852,31.826467144520173,2.747318873184794,215,43,9,0,"[30.97518203281495, 33.4651615552023, 35.41665096172605]","[11.751858938690912, 13.218392852371014, 14.40576314954715, 17.47482913576184]",46.79264800293916,"[30.97518203281495, 32.7642609869354, 34.721552450000004]","[15.257309086429096, 16.645344622019067, 18.057409547848042, 22.519980400538927]",45.62053794655791
199,measurement,True,2.0492380950821922,0.08362676289034701,0.6022025389756278,31.736677090382674,3.0981651955331073,215,43,9,0,"[30.6508682826179, 32.788220758624746, 36.116941345]","[12.38719353057001, 13.098288398217939, 13.90922546824767, 16.604742133526393]",26.495256978667317,"[30.6508682826179, 32.6389535319354, 35.1443427240727]","[16.21756583287969, 17.106984052818152, 18.102188066257245, 21.64155887554564]",21.51181268484926
200,measurement,True,2.2032502523771123,0.052627559403320305,0.4290500369887143,31.514724353580785,3.3390454858966634,217,42,8,0,"[30.97200247, 33.61878387388505, 35.971755044999995]","[12.77138456551344, 13.321161680794837, 13.787740487014089, 15.118830930511104]",16.102523380255327,"[30.79587317513085, 33.61878387388505, 35.971755044999995]","[15.438142235982761, 16.134928321262095, 16.757305867141433, 18.259640252136684]",11.730025389977683
201,measurement,True,2.1379819703021568,0.07852947631891655,0.5002052937902078,31.70530268226237,2.8642419000681425,214,45,8,0,"[30.98707349, 33.59095144055455, 35.58841657265335]","[12.491676739853318, 13.430251593697932, 14.143106877540385, 15.852828773256709]",25.611397671391348,"[30.7981037518733, 33.59095144055455, 35.58841657265335]","[15.572601736974754, 16.837620780858575, 17.70126560847827, 20.292126259466393]",19.938627578843064
202,measurement,True,2.082817542513938,0.15578543432068628,0.5767676910498708,31.72361025782517,3.0481319704659824,215,43,9,0,"[30.98707349, 33.20719191798945, 35.913889964999996]","[12.18034907674944, 13.723786332789608, 15.464268101136534, 19.05729264207295]",59.01169544151433,"[30.70173971, 32.7659476898655, 34.411814519222446]","[15.777561044436215, 17.545860341466156, 19.093358802264348, 24.56167855381027]",61.42683270022705
203,measurement,True,1.9116766403196621,0.1645141963108373,0.6648758062840973,31.78354270070854,3.009286066039594,219,40,8,0,"[30.97518203281495, 33.59095144055455, 36.32668681]","[10.991260197008256, 12.728314149812357, 14.657877942581038, 19.734414228510303]",51.43334772354028,"[29.92762346, 31.4540423931676, 33.332582615]","[14.192175484916817, 15.399279458038256, 17.054115451152544, 23.736242869445313]",62.49421355789264
204,measurement,True,2.082373413136707,0.08449979307364643,0.5534413924335007,32.09473255603091,2.9751439743287404,224,36,7,0,"[30.97970272281495, 33.91226361784895, 36.43617476]","[12.21164048568911, 13.240726674572857, 14.385091506482752, 15.62424904300184]",26.998364889086574,"[30.7981037518733, 33.6181502639047, 36.43617476]","[15.578185560828206, 16.891587767735302, 18.350705373353904, 20.493195602254577]",22.9516442852874
205,measurement,True,2.11028570246887,0.018125554991438635,0.5274625626301493,31.974700870058363,3.081334668198375,211,50,6,0,"[30.90865332054825, 33.26747845, 35.913889964999996]","[12.745831764763745, 12.917333881876067, 13.116814617026707, 13.493813948238225]",5.860338856784246,"[30.72266034328655, 33.0606690944397, 35.913889964999996]","[16.07849020428519, 16.29565946729606, 16.56978230942452, 17.510033361616973]",4.112888828454842
206,measurement,True,2.096840025210115,0.11094646775443523,0.4817253315681098,31.877813381936722,2.847861388157624,218,40,9,0,"[31.066704545548248, 33.6163850333305, 35.689195755]","[11.520339761219887, 12.861243628502269, 13.943672122622988, 16.305537499336687]",33.965593059658794,"[30.8131747718733, 33.6163850333305, 35.689195755]","[14.286311516559241, 16.00608900812919, 17.41220092259187, 20.1545558385195]",26.583451515377632
207,measurement,True,2.2009951661229787,0.08852749324608944,0.47105741268588097,31.852158301665696,3.1034306465143175,214,46,7,0,"[30.97970272281495, 33.61575142335015, 36.43617476]","[12.90059989891069, 13.916552203592538, 15.066107997153967, 16.60928937727994]",28.792973793135555,"[30.79587317513085, 33.61575142335015, 36.307053295]","[15.88328648836412, 17.234808124621683, 18.535358192069403, 20.92721594144502]",23.176876806666442
208,measurement,True,2.076056827182376,0.02764738768965213,0.5117606311112418,31.518501275491573,2.7239062619266234,220,42,5,0,"[29.55072956140705, 31.601947130107853, 34.3128454068688]","[11.972190378926182, 12.214581826127986, 12.51648005116841, 13.001708107922278]",7.567329948053488,"[30.70173971, 32.7794053198655, 35.43452652765335]","[15.201560335721997, 15.525668880153665, 15.902992422597539, 16.59823023072852]",5.650219741876312
209,measurement,True,2.0850110708610687,0.17514899928425,0.5089625779302756,31.91189818323936,3.183667403894865,213,46,8,0,"[30.97970272281495, 33.75308582329245, 36.116941345]","[11.311673588445032, 13.350646777794697, 14.864298133249282, 18.540106856763433]",67.04851266275978,"[29.85108298827395, 31.458443473059752, 34.10245052764635]","[13.667276630178147, 14.892513352428573, 17.12509242710651, 23.19285830428732]",68.26598820406826
210,measurement,True,1.906983181819372,0.20444069729219225,0.5998583073290876,31.874486037217125,3.0575374742869226,217,42,8,0,"[30.97970272281495, 33.5885526, 36.32668681]","[10.163534125639924, 12.115983761597127, 14.279252296554102, 18.3289380834136]",63.389156055565806,"[30.7981037518733, 32.643977997384354, 34.277450647824]","[13.362834946496298, 15.166032894404752, 16.685527325487396, 23.86414184765613]",68.19237952044807
211,measurement,True,2.1344394644500286,0.12320314625203767,0.43350896027858443,32.01508878419361,3.1265930596000997,218,45,4,0,"[30.3740398739287, 32.98221378316275, 36.09730783]","[11.158523567333807, 12.370556685328717, 13.777915905694767, 16.22307110022836]",34.01950759226891,"[30.2866225535415, 33.61878387388505, 36.624364005000004]","[13.583391202282463, 15.549711312438445, 17.407452410294137, 21.100288547734934]",26.390658945129307
212,measurement,True,2.1073251817263836,0.1865095999905154,0.4939013761617723,32.0430224576289,3.1663238860236005,214,47,6,0,"[31.0253201733632, 33.4651615552023, 35.614437525]","[11.345311118336882, 13.20446385935389, 14.886551792376276, 20.08262162547034]",79.09102430271167,"[30.534848816629747, 31.95259136745955, 33.96154718]","[14.08494501955478, 15.193775008902819, 17.094634142235687, 24.956568191359285]",90.56031066045247
