iteration,mode,success,intercept,beta_bmi_std,sigma,bmi_mean,bmi_sd,n_left,n_interval,n_right,n_uninformative,rho80_cuts,rho80_times,rho80_cost,rho90_cuts,rho90_times,rho90_cost
57,ordinary,True,1.985125507362613,0.11208186650289044,0.5670716485533407,31.900363792107548,2.972492966997398,217,43,7,0,"[31.0253201733632, 33.6521916860684, 35.78833718]","[11.116206782975102, 12.361141650625058, 13.348095440936676, 15.303490698581207]",38.931911726791725,"[30.70173971, 32.8449168645578, 35.2208681140727]","[14.275593838413885, 15.443366059415025, 16.881515800137095, 19.798091797127714]",37.20665672632699
58,ordinary,True,2.0891855364498797,0.1150910721538782,0.5161012285574036,32.14403477936861,3.264248643294827,217,43,7,0,"[30.85879222242155, 33.307927785000004, 36.39922521]","[11.740154227140925, 12.728370341738522, 14.063151367665755, 19.6134130559141]",35.296817271714055,"[30.70173971, 33.0606690944397, 36.39922521]","[14.761708788752623, 15.972715287508832, 17.68013123084571, 24.61269228874707]",25.58503296167052
59,ordinary,True,2.1069159159708337,0.1406494359605637,0.4538329009394562,32.09817527104499,3.2023802031224102,217,43,7,0,"[30.97970272281495, 33.61575142335015, 36.8111298]","[11.215609432778997, 12.646759592249252, 14.050615337715985, 17.15004177952909]",42.96877953577283,"[30.7981037518733, 33.61575142335015, 35.642604625000004]","[13.702850667170098, 15.535897840713474, 17.131618376150445, 21.874683851585562]",36.955396714544776
60,ordinary,True,1.8623860316513992,0.17446436207713456,0.741024996195691,31.78473096796119,2.9610890302416157,217,43,7,0,"[31.0253201733632, 33.6163850333305, 36.226429295]","[11.062694520683925, 13.067104667534576, 14.765735858633189, 19.653169006304157]",53.16361777895712,"[29.9478781980224, 31.45196235277445, 33.71727917055455]","[14.816742710853841, 16.127759331998327, 18.3157277628533, 24.82078087832675]",62.015635856715996
61,ordinary,True,2.0699488746858217,0.10530806835585194,0.5193058743911815,31.95221945997546,3.0138663810262303,217,43,7,0,"[30.71007222013085, 33.05440183439835, 35.78833718]","[11.570652484281332, 12.530604026231504, 13.645535458702907, 15.781693968179978]",27.089898668323514,"[30.79587317513085, 33.61575142335015, 36.696902405]","[14.639068026773845, 16.18403303286255, 17.9152465753112, 20.52207805362048]",19.559290189820814
62,ordinary,True,1.9739492948235833,0.15495483749756164,0.6131266384966837,31.931519492251667,3.0838440723838856,217,43,7,0,"[30.733223430159853, 33.022817517519755, 35.78833718]","[11.09874683868041, 12.424400281751428, 14.110904936721825, 17.467151593416723]",54.607907411029736,"[30.68221255328655, 32.7956838498655, 34.930506245000004]","[14.68646684891349, 16.31168625444057, 17.986191395606433, 22.875239267079163]",57.007865675139335
63,ordinary,True,2.0478462885351876,0.15125282137154117,0.509322557732,31.82512251831364,3.0968540803688978,217,43,7,0,"[30.97970272281495, 33.56204261, 36.153890895]","[11.123277519303917, 12.60700652262334, 14.115253243806658, 17.859408761496788]",53.705163186260805,"[30.68221255328655, 32.65676332192605, 34.411814519222446]","[13.943686094845496, 15.328522009018954, 16.73204459283645, 22.344873312234643]",54.52568080052832
64,ordinary,True,1.9476463673837068,0.11738329621132344,0.5552021430785845,31.988583247666018,2.907433724753922,217,43,7,0,"[31.0253201733632, 33.61575142335015, 35.913889964999996]","[10.522915223967416, 11.708149609600737, 12.945083851851114, 14.946022354445857]",30.91326895599622,"[31.0253201733632, 33.61575142335015, 35.913889964999996]","[13.583355398362192, 15.08043490593148, 16.545987730975458, 19.849991181662073]",24.192183555031782
65,ordinary,True,1.9813673406638947,0.08632553008104708,0.5382621784011062,31.5818776622408,2.6604534538509292,217,43,7,0,"[30.060693649999997, 31.872845715, 34.70603911422245]","[10.754158502045382, 11.286547847388295, 12.285344072073293, 14.311268039071845]",24.86976668820224,"[30.2646582128532, 31.872845715, 34.70603911422245]","[13.786960923842663, 14.446313974207033, 15.708863629576209, 18.47707336317169]",19.966506391733613
66,ordinary,True,1.8254693942969744,0.10813486824302761,0.6787729277870977,31.847057627696543,2.7504055967697933,217,43,7,0,"[30.644725759916298, 32.88265373593305, 35.43452652765335]","[10.262371338602598, 11.238423836500468, 12.18771825415173, 14.637700415623886]",29.154040902509777,"[30.644725759916298, 32.6406402348655, 35.07972461]","[14.030479199343732, 15.178580284326689, 16.449812074404637, 19.85497507975397]",24.060513032138317
67,ordinary,True,2.034724686428979,0.08240101741007513,0.5656676519711873,31.79939070050295,3.0868887036950965,217,43,7,0,"[31.0253201733632, 33.6163850333305, 36.09730783]","[11.885065816503293, 12.75366293576151, 13.528713107489823, 14.988475228335242]",23.701867531273237,"[30.7981037518733, 33.6163850333305, 36.696902405]","[15.249117056275265, 16.45391994472107, 17.78710055223365, 19.732314751928484]",18.587708274148483
68,ordinary,True,2.1821022509128074,0.04342523125836893,0.3879809619472077,31.595189506522743,2.6741907007159496,217,43,7,0,"[31.08587628054825, 33.4900573033305, 35.444663407132495]","[12.06053917026802, 12.594401665176404, 12.998424491678211, 13.894248659118736]",12.427022481823125,"[30.75052001013085, 33.4243392690151, 35.444663407132495]","[14.311405076298236, 14.962964103101372, 15.44285835921237, 16.51831611279316]",8.945891714919505
69,ordinary,True,1.9446849055649806,0.02991520590075726,0.5484386975326739,31.6487395612733,2.704645538449366,217,43,7,0,"[30.79587317513085, 32.84223616, 35.35203284765335]","[10.938458898073542, 11.19377701877995, 11.427482494293702, 12.051126605012715]",8.04228092927719,"[30.7025185345311, 32.788220758624746, 35.35203284765335]","[13.936145988397438, 14.264137655684724, 14.607240848145056, 15.366485078529303]",6.539414638772224
70,ordinary,True,2.063757020624172,0.20638411423861272,0.47973383210201975,31.79222784045269,3.2217744319884782,217,43,7,0,"[30.90865332054825, 33.80998091497105, 36.682008335]","[10.702143016002386, 13.01669936432289, 15.050703067791236, 19.07899434765133]",65.06383397131992,"[30.7981037518733, 33.6163850333305, 36.09730783]","[13.381769414153062, 16.119023730824157, 18.69850072391632, 24.858751042936948]",57.33345345488607
71,ordinary,True,2.110070275874537,0.10477044915673776,0.4557054552473504,31.833479781227755,2.8438222794467314,217,43,7,0,"[30.747092875, 32.93975158, 35.818592644999995]","[11.475773801083188, 12.371749844936078, 13.569229163603943, 15.938804585615465]",27.95626344575995,"[30.747092875, 33.028798761774055, 36.09730783]","[14.07404817734295, 15.28075849892087, 16.961087037380047, 20.086454244860022]",19.33399365526126
72,ordinary,True,1.940076702328436,0.11845362881583937,0.6022244261027893,31.846534675993052,2.8895196282156292,217,43,7,0,"[31.0253201733632, 33.6163850333305, 35.5985534521325]","[10.899718339701437, 12.278013972034952, 13.177041393154434, 15.455918611909325]",36.64017327675288,"[30.90413263054825, 33.6163850333305, 35.5985534521325]","[14.334237846909419, 16.03840486111687, 17.245264528924643, 21.15290658189044]",31.76941567606949
73,ordinary,True,1.90805606018246,0.1476774178435189,0.6003061624651683,31.532135159043122,2.796709753589094,217,43,7,0,"[29.815292053799652, 31.872845715, 35.327744679999995]","[10.0, 11.005428077277825, 12.64105226630534, 16.71087753916268]",45.174322551351295,"[30.8086540818733, 33.6163850333305, 35.642604625000004]","[13.765617122173548, 16.034296009906967, 17.40880612307631, 24.15118332381407]",37.06085775311486
74,ordinary,True,2.1890960730322218,0.135558463261835,0.5009044499818956,32.13877762946899,3.380711742331657,217,43,7,0,"[30.97518203281495, 33.6534761183305, 35.913889964999996]","[12.70553385135212, 14.206647462857813, 15.601423736976745, 22.775341811702376]",47.54004934540271,"[29.531086350000002, 31.4872464292182, 33.99974703784895]","[15.189452833421079, 16.355582275498758, 17.92739617635796, 22.607089438371368]",65.85675141269154
75,ordinary,True,2.158014269397016,0.09289136066604352,0.43268564490668676,31.86409248837731,2.812172634027641,217,43,7,0,"[31.03269094054825, 33.5885526, 36.39922521]","[11.940839408906564, 12.953249170036809, 14.224200032352542, 15.84128808644498]",24.066841438249632,"[31.03269094054825, 33.5885526, 36.39922521]","[14.51909383525447, 15.753366870906229, 17.241082807494426, 19.26355627269583]",16.752831531545556
76,ordinary,True,2.080387250098188,0.15150236835191555,0.5156463162497609,31.995607914378194,2.9930512598114123,217,43,7,0,"[30.8131747718733, 32.9759465231214, 36.57326319]","[11.39119995989872, 12.630704305326084, 14.336114152256659, 19.626358121058555]",45.2004314276447,"[30.8131747718733, 33.6181502639047, 36.57326319]","[14.363027309906421, 16.590854738151148, 18.56021600917593, 24.624008443227314]",35.90270515667933
77,ordinary,True,2.0975002875285482,0.1583860784468282,0.5539824005801076,31.999997570350327,2.9486442382077716,217,43,7,0,"[30.757643205, 33.15713729, 36.09730783]","[11.899592726970274, 13.389423952518186, 15.490443349975902, 19.220470024946945]",62.84486786035746,"[30.622393963731597, 32.2768860333865, 34.6456217064828]","[15.25956496310458, 16.608858239498126, 18.509867386907686, 24.52491451035014]",62.070725394271506
78,ordinary,True,1.9840944932375122,0.15777547413567458,0.558635686703463,32.04268726881773,3.213862042067014,217,43,7,0,"[30.9712259968733, 33.6163850333305, 35.689195755]","[10.759221686940316, 12.284720757419512, 13.492934037551711, 21.966255890992056]",48.29684707711837,"[30.9712259968733, 32.642336522060546, 33.8470987770759]","[13.882530891514453, 15.225735264593078, 16.24527584871429, 23.24915855910975]",62.757544072492685
79,ordinary,True,2.1477033336827787,0.10472972699167836,0.48557581938527566,31.55710470517116,2.6105171016376456,217,43,7,0,"[30.5773041018439, 32.92347305, 35.1705589940727]","[12.153799297595745, 13.344007936408282, 14.513961569613919, 17.05495540267548]",35.04679211406791,"[30.6453224487093, 32.7642609869354, 35.1705589940727]","[15.251284800798516, 16.612369676221448, 18.119218751546747, 21.649954925168547]",29.433704986383525
80,ordinary,True,2.026319372861504,0.13100635834210547,0.5813919185186408,31.710585184046217,3.162360271733756,217,43,7,0,"[31.03269094054825, 33.5885526, 35.971755044999995]","[11.753909882384715, 13.234064700194363, 14.273060877493876, 16.947554755404823]",40.949246515212785,"[30.7981037518733, 33.5885526, 35.04196458]","[15.188885229849069, 17.092303998311966, 18.104589657898693, 22.65862446725248]",38.848181981866496
81,ordinary,True,1.9120783811942235,0.18064411064720928,0.5619763410393203,32.22275225450333,3.2023787661284056,217,43,7,0,"[31.13775394781495, 33.24764125298945, 36.696902405]","[10.0, 11.16601318546995, 12.933659014348395, 17.951260335942436]",56.79193308427399,"[30.6746588676868, 32.73998174556015, 35.00033464]","[12.605719755704888, 14.142518253178778, 16.009750758877022, 22.98612480278086]",57.083860126306405
82,ordinary,True,2.05450040406945,0.17117157414746068,0.515839738795202,31.98792095346263,2.7185342338311225,217,43,7,0,"[30.90865332054825, 32.99721444489545, 35.74174605]","[10.917551110951136, 12.496070857901342, 14.306615857135368, 18.900379565017897]",50.82472459068357,"[30.72266034328655, 33.173932113621404, 35.2208681140727]","[13.734646082926442, 16.03276862550604, 18.27312843401861, 23.953421108056173]",39.17202546007118
83,ordinary,True,2.069691816475273,0.03527135997529614,0.5079523192359113,31.906613027441452,3.0972708785242893,217,43,7,0,"[30.90865332054825, 33.05440183439835, 35.689195755]","[11.947683082091874, 12.240766185254357, 12.591927480625635, 13.191946566422388]",11.11887531989884,"[31.03269094054825, 33.61575142335015, 35.689195755]","[14.990228629711751, 15.44066191543708, 15.837101340362995, 17.629398006083317]",8.406289807996037
84,ordinary,True,2.0928493923588127,0.11644135584406123,0.48303631417133663,32.0603509957296,3.0999548147685396,217,43,7,0,"[30.97518203281495, 33.6163850333305, 35.78833718]","[11.38855827481279, 12.712855530334927, 13.598004932060471, 19.78206662653336]",38.951202882820304,"[30.79587317513085, 33.6163850333305, 35.78833718]","[14.191488477673204, 15.820316532888171, 17.178248721154862, 24.465846568649003]",26.574678471784235
85,ordinary,True,2.071654004470623,0.1321285149320594,0.547243310061606,31.648941126445134,3.0525197592218496,217,43,7,0,"[30.51958144251255, 32.626213435, 35.327744679999995]","[11.773854640127903, 12.849035998952433, 14.059898630822893, 17.41506232177665]",42.64266256368573,"[30.3141199368337, 32.30530665, 35.327744679999995]","[14.978716533675904, 16.287368652023822, 18.10929507383118, 24.13069086432109]",37.96220208677676
86,ordinary,True,2.009454201963393,0.0934822170571706,0.5652440526346793,31.750997316047453,3.103054387649611,217,43,7,0,"[31.03269094054825, 33.91226361784895, 35.78833718]","[11.548398637124993, 12.6197870597157, 13.51366574772425, 15.92373805678094]",29.07776340513876,"[30.8131747718733, 33.6163850333305, 35.78833718]","[14.815128287717464, 16.182557868952234, 17.32879302554189, 20.41926788261511]",23.61063183210569
87,ordinary,True,2.0934521035398364,0.10796039808105358,0.4485744137796152,31.656669566088727,2.980902398078211,217,43,7,0,"[30.060693649999997, 31.7122101429447, 34.82428092]","[11.04526862279649, 11.661039866063348, 12.784218560185227, 15.18350024809894]",33.73305987763959,"[30.8086540818733, 33.5885526, 36.624364005000004]","[13.809602762847137, 15.323075979559478, 16.837429891635143, 23.358404914115102]",25.164729737888806
88,ordinary,True,2.1638339843426224,0.11814557528331944,0.48507493078258884,31.611717108031563,2.9790409130207025,217,43,7,0,"[30.90865332054825, 32.987979447707104, 35.43452652765335]","[12.492226613217683, 13.595868931019194, 14.811287011122392, 17.762263530468207]",44.33721306846408,"[30.68221255328655, 32.73998174556015, 34.6456217064828]","[15.498218423710643, 16.830036330195867, 18.05915508623013, 22.729007476420676]",41.78721176652246
89,ordinary,True,1.9268586969278172,0.11241468926551541,0.661148182407187,31.98426132889333,2.606516508128538,217,43,7,0,"[30.96463170281495, 33.61575142335015, 35.913889964999996]","[11.21059392755613, 12.577328247162699, 13.813844913405804, 16.31451309888208]",30.640511869766506,"[30.79587317513085, 33.61575142335015, 35.913889964999996]","[15.0206160118057, 16.9851154696698, 18.75286253219833, 21.837420044190907]",22.25043628174057
90,ordinary,True,1.8719290179301213,0.19588579056552047,0.691541532364645,32.12494943895272,3.1565763847626647,217,43,7,0,"[30.98707349, 33.80998091497105, 36.09730783]","[10.481600524262312, 12.538950572783556, 14.405555855572759, 20.347146413006946]",62.62064137312391,"[30.60783565533905, 32.18924892207405, 33.75308582329245]","[14.20865782670933, 15.694101183750234, 17.135659799091044, 24.62012205024058]",88.26872247728382
91,ordinary,True,2.129366774748433,0.021512566016928778,0.4890519152458275,31.77302311338711,2.8516654533535317,217,43,7,0,"[31.0253201733632, 33.6163850333305, 36.09730783]","[12.567624168715954, 12.820771878818451, 13.066508243356115, 13.433635132593727]",5.809565668072098,"[30.802611685000002, 33.4651615552023, 36.09730783]","[15.586156703693984, 15.910337430593406, 16.210903661714852, 16.763758434750184]",3.9728902727579696
92,ordinary,True,2.128207401179995,0.105087302861736,0.5250018106056464,31.8145280074956,2.8530085908455014,217,43,7,0,"[29.94361332905565, 31.709000680000003, 34.24950479]","[12.050096443905483, 12.795466019790242, 13.884194389549693, 15.882904557384403]",43.30043902052081,"[30.70173971, 32.53430712084605, 34.42010653732065]","[15.665394417883928, 16.798728252244846, 17.883287662197088, 21.575978065905417]",42.398277374020644
93,ordinary,True,2.0768504589625514,0.14905616984368406,0.5362422464992243,31.833564411267435,2.69237532848768,217,43,7,0,"[31.0253201733632, 33.61575142335015, 35.971755044999995]","[11.618562270878417, 13.517503273234468, 15.16924090209599, 18.79823887335393]",43.92432444714361,"[30.90413263054825, 33.61575142335015, 35.971755044999995]","[14.854998892915813, 17.288544526076937, 19.635054494873476, 23.987880964307024]",31.321176973144148
94,ordinary,True,1.935203895045354,0.2450319952907498,0.5468374493885372,31.745287425927536,3.175172774329079,217,43,7,0,"[31.15692568281495, 33.61575142335015, 36.43617476]","[10.0, 12.193815143236424, 14.774398229774965, 20.971017872924666]",90.28356724655683,"[29.23587997, 30.787540665, 32.643977997384354]","[11.412015265913231, 12.775295457245782, 14.705438350108523, 24.33108878219502]",126.5359003238277
95,ordinary,True,2.00642739892064,0.04508325521607692,0.5069074303394584,31.544065184357258,2.6907220943801398,217,43,7,0,"[30.96463170281495, 33.2220719059062, 35.5839735271325]","[11.185486433030846, 11.61953439926994, 12.072299365651284, 12.810141611841885]",11.551101404531995,"[30.70173971, 33.06560747004135, 35.444663407132495]","[13.989119229680936, 14.560386617835357, 15.102978520184472, 16.173631336643606]",8.052140560072484
96,ordinary,True,1.9754262610551199,0.16221887197035598,0.5137717538157476,31.982941299074177,2.762112713529913,217,43,7,0,"[31.04025883, 33.796870885554554, 36.270103745]","[10.13970262118759, 11.941532541130274, 13.81453855973821, 16.917676119615287]",42.96039862537627,"[30.787540665, 33.6163850333305, 36.270103745]","[12.753196989686087, 15.084475896317691, 17.575269362962484, 21.406746580751005]",35.39950507564279
97,ordinary,True,2.131184166975069,0.06530694729367827,0.48741933839875656,31.601367055629876,2.6959616045641392,217,43,7,0,"[30.90865332054825, 32.94601884004135, 34.965401695]","[12.346426719836414, 12.996423590739248, 13.621465613317259, 15.242748118049066]",18.39398385939004,"[30.68221255328655, 32.788220758624746, 34.965401695]","[15.313728283274093, 16.108517796316747, 16.907512617037213, 18.895685934071967]",14.120166686157518
98,ordinary,True,2.0255481464987475,0.11287657257264445,0.5500829709434678,31.76870968523846,3.041667275151573,217,43,7,0,"[30.98707349, 33.6163850333305, 36.32668681]","[11.476116193041657, 12.659030907759943, 13.866904266049756, 15.844070901278394]",33.99541204412145,"[30.79587317513085, 33.6163850333305, 36.067052364999995]","[14.626001822966996, 16.257773715224026, 17.684386224542067, 21.71515965180775]",27.536587100593277
99,ordinary,True,2.068164717572608,0.17686607411874966,0.5847805843943752,31.956187633775084,2.9403573410899737,217,43,7,0,"[30.97970272281495, 33.6521916860684, 36.43617476]","[11.842845761099463, 13.947960197517213, 16.060603333721573, 21.16817786274293]",60.42182071093919,"[29.529019370243248, 30.80642350513085, 32.39533133450185]","[14.361356948243044, 15.424094198575075, 17.13240938171146, 24.866006786598096]",95.03068251267075
100,ordinary,True,1.9911724301828888,0.1033184382578094,0.6146565576550918,31.872684484592877,2.813963870216172,217,43,7,0,"[31.0253201733632, 33.6163850333305, 35.78833718]","[11.651180091377173, 12.901316226609941, 13.944688189336658, 16.045574634762133]",31.562980108591827,"[30.7981037518733, 33.6163850333305, 35.78833718]","[15.300234990691038, 16.993530829431432, 18.440848446670124, 21.810109111542754]",25.362456806546966
101,ordinary,True,1.888863407971201,0.18830998261195483,0.6654467749464578,31.70755667459907,2.7220066581601214,217,43,7,0,"[30.66425291662975, 33.2720211849674, 35.78833718]","[10.390469932511063, 12.495369765076024, 14.470015671605658, 19.57617452074373]",52.774858103088754,"[29.890541785, 31.40997883915645, 32.9729787859744]","[13.549989948016094, 15.024530387050765, 16.745145200842487, 24.883605826311566]",71.83763826115774
102,ordinary,True,2.0437066410555373,0.17434236364345196,0.5014516216011234,31.977892028099845,3.4651836574223345,217,43,7,0,"[30.733223430159853, 33.46579516518265, 36.32668681]","[10.72131185947163, 12.347274095511558, 14.088390341527871, 24.909544785434772]",56.27594200417991,"[30.3338417815045, 31.939963215, 33.8470987770759]","[13.365501418728597, 14.535257388009766, 15.755840716042432, 23.265009865386908]",85.11622301946403
103,ordinary,True,1.8497031391745797,0.22588586743093314,0.6418357907728984,31.739690426786026,2.879468919787705,217,43,7,0,"[30.97970272281495, 32.7956838498655, 35.475127404999995]","[10.0, 11.51547897653113, 13.53393302480658, 19.749644688377575]",74.94398645543573,"[29.5907377837715, 30.8131747718733, 32.717708676800896]","[12.089584621983025, 13.265226926079748, 15.374749181905692, 24.726358976927994]",109.15593293522723
