target,variant,seed,scope,mode,precision_w,recall_w,specificity_w,f1_w,accuracy_w,precision_raw,recall_raw,n,positive,predicted_positive,coverage_w,retest_rate_w,qc_fail_rate_w,negative_clear_rate_w,positive_call_rate_w,positive_precision_w,positive_recall_all_w,negative_npv_w,false_negative_clear_rate_w,followup_recall_w,followup_precision_w,negative_specific_clear_w,retest_records,negative_records,positive_call_records
T18,group_class_weighted,20460830,qc_pass,high,0.0,0.0,0.9935627630601634,0.0,0.9162100456621,0.0,0.0,505.0,40.0,3.0,,,,,,,,,,,,,,,
T18,group_class_weighted,20460830,overall,three_way,,,,,,,,,,,0.8350070186804882,0.1649929813195119,0.1575585789871504,0.8296782204945472,0.005328798185941,0.0,0.0,0.916914487255406,0.8786127167630057,0.1213872832369942,0.0559165689288997,0.8255120453693289,105.0,497.0,3.0
T21,group_class_weighted,20460830,overall_qcfail_negative,low,0.0,0.0,0.9982578397212544,0.0,0.9744897959183672,0.0,0.0,605.0,13.0,1.0,,,,,,,,,,,,,,,
T21,group_class_weighted,20460830,overall_qcfail_negative,high,0.0,0.0,1.0,0.0,0.9761904761904762,0.0,0.0,605.0,13.0,0.0,,,,,,,,,,,,,,,
T21,group_class_weighted,20460830,qc_pass,low,0.0,0.0,0.9982466393921684,0.0,0.9748858447488584,0.0,0.0,499.0,11.0,1.0,,,,,,,,,,,,,,,
T21,group_class_weighted,20460830,qc_pass,high,0.0,0.0,1.0,0.0,0.976598173515982,0.0,0.0,499.0,11.0,0.0,,,,,,,,,,,,,,,
T21,group_class_weighted,20460830,overall,three_way,,,,,,,,,,,0.8314436885865459,0.1685563114134543,0.1668556311413454,0.8314436885865459,0.0,0.0,0.0,0.9761363636363636,0.8333333333333333,0.1666666666666666,0.0235426008968609,0.8313975996902826,107.0,498.0,0.0
ANY,group_class_weighted,20460830,overall_qcfail_negative,low,0.0922671353251317,0.0148221343873517,0.9810999707259952,0.0255412308440768,0.8702299967606084,0.0909090909090909,0.0149253731343283,605.0,67.0,11.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,20460830,overall_qcfail_negative,high,0.2419354838709677,0.0148221343873517,0.9939805327868853,0.0279329608938547,0.8816326530612238,0.25,0.0149253731343283,605.0,67.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,20460830,qc_pass,low,0.0815217391304347,0.0155925155925155,0.9783277763529112,0.0261780104712041,0.8726027397260279,0.0909090909090909,0.0185185185185185,490.0,54.0,11.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,20460830,qc_pass,high,0.2238805970149253,0.0155925155925155,0.9933316234932034,0.0291545189504373,0.8859589041095894,0.25,0.0185185185185185,490.0,54.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,20460830,overall,three_way,,,,,,,,,,,0.8072778317676279,0.1927221682323723,0.1813195119317568,0.8002483533095779,0.0070294784580498,0.2419354838709677,0.0148221343873517,0.8853813873783919,0.7994071146245062,0.2005928853754941,0.115222444456457,0.8003573868071819,122.0,479.0,4.0
T13,unweighted,20560833,overall_qcfail_negative,low,0.2514970059880239,0.1135135135135135,0.985207100591716,0.1564245810055866,0.9486394557823128,0.2727272727272727,0.1304347826086956,605.0,23.0,11.0,,,,,,,,,,,,,,,
T13,unweighted,20560833,overall_qcfail_negative,high,0.3065693430656934,0.1135135135135135,0.988757396449704,0.165680473372781,0.9520408163265304,0.3333333333333333,0.1304347826086956,605.0,23.0,9.0,,,,,,,,,,,,,,,
T13,unweighted,20560833,qc_pass,low,0.2441860465116279,0.1329113924050633,0.98460445286594,0.1721311475409836,0.9538812785388124,0.2727272727272727,0.1666666666666666,505.0,18.0,11.0,,,,,,,,,,,,,,,
T13,unweighted,20560833,qc_pass,high,0.3065693430656934,0.1329113924050633,0.9887494078635716,0.1854304635761589,0.9578767123287668,0.3333333333333333,0.1666666666666666,505.0,18.0,9.0,,,,,,,,,,,,,,,
T13,unweighted,20560833,overall,three_way,,,,,,,,,,,0.8392668178382466,0.1607331821617536,0.1573318216175359,0.8237339380196526,0.0155328798185941,0.3065693430656934,0.1135135135135135,0.9651770967149936,0.6837837837837837,0.3162162162162162,0.0752572898799314,0.829861932938856,102.0,494.0,9.0
T18,unweighted,20560833,overall_qcfail_negative,low,0.2307692307692307,0.0216763005780346,0.9938484251968503,0.0396301188903566,0.9175736961451244,0.25,0.0217391304347826,605.0,46.0,4.0,,,,,,,,,,,,,,,
T18,unweighted,20560833,overall_qcfail_negative,high,0.3,0.0216763005780346,0.9956938976377954,0.0404312668463611,0.9192743764172334,0.3333333333333333,0.0217391304347826,605.0,46.0,3.0,,,,,,,,,,,,,,,
T18,unweighted,20560833,qc_pass,low,0.2142857142857143,0.0221565731166912,0.9931955956946678,0.0401606425702811,0.9181506849315064,0.25,0.025,500.0,40.0,4.0,,,,,,,,,,,,,,,
T18,unweighted,20560833,qc_pass,high,0.2727272727272727,0.0221565731166912,0.9950513423233948,0.040983606557377,0.9198630136986296,0.3333333333333333,0.025,500.0,40.0,3.0,,,,,,,,,,,,,,,
T18,unweighted,20560833,overall,three_way,,,,,,,,,,,0.8328042328042329,0.1671957671957672,0.1654950869236583,0.8271352985638701,0.0056689342403628,0.3,0.0216763005780346,0.9191263821621128,0.852601156069364,0.1473988439306358,0.0668998688237866,0.8249671916010499,106.0,496.0,3.0
T21,unweighted,20560833,overall_qcfail_negative,low,0.0,0.0,0.9930313588850176,0.0,0.9693877551020408,0.0,0.0,605.0,13.0,4.0,,,,,,,,,,,,,,,
T21,unweighted,20560833,overall_qcfail_negative,high,0.0,0.0,0.9982578397212544,0.0,0.9744897959183672,0.0,0.0,605.0,13.0,1.0,,,,,,,,,,,,,,,
T21,unweighted,20560833,qc_pass,low,0.0,0.0,0.9924198250728862,0.0,0.9714611872146116,0.0,0.0,500.0,10.0,4.0,,,,,,,,,,,,,,,
T21,unweighted,20560833,qc_pass,high,0.0,0.0,0.9982507288629736,0.0,0.9771689497716892,0.0,0.0,500.0,10.0,1.0,,,,,,,,,,,,,,,
T21,unweighted,20560833,overall,three_way,,,,,,,,,,,0.8288359788359791,0.1711640211640211,0.1660619803476946,0.8271352985638701,0.0017006802721088,0.0,0.0,0.9787535410764872,0.738095238095238,0.2619047619047618,0.0360734586794927,0.8293070073557879,108.0,496.0,1.0
ANY,unweighted,20560833,overall_qcfail_negative,low,0.2175572519083969,0.0563241106719367,0.97374487704918,0.0894819466248037,0.8684807256235821,0.2352941176470588,0.0597014925373134,605.0,67.0,17.0,,,,,,,,,,,,,,,
ANY,unweighted,20560833,overall_qcfail_negative,high,0.3313953488372093,0.0563241106719367,0.9852715163934426,0.0962837837837837,0.8786848072562352,0.3636363636363636,0.0597014925373134,605.0,67.0,11.0,,,,,,,,,,,,,,,
ANY,unweighted,20560833,qc_pass,low,0.1986062717770035,0.0586419753086419,0.9704673857216228,0.0905480540111199,0.8692922374429217,0.25,0.0727272727272727,491.0,55.0,16.0,,,,,,,,,,,,,,,
ANY,unweighted,20560833,qc_pass,high,0.3131868131868132,0.0586419753086419,0.9839496661530558,0.0987868284228769,0.8812785388127847,0.4,0.0727272727272727,491.0,55.0,10.0,,,,,,,,,,,,,,,
ANY,unweighted,20560833,overall,three_way,,,,,,,,,,,0.8108087679516253,0.1891912320483749,0.1806878306878307,0.7913076341647772,0.019501133786848,0.3313953488372093,0.0563241106719367,0.888814595472347,0.7667984189723323,0.233201581027668,0.1282144150670046,0.7944842896174864,119.0,475.0,11.0
T13,group_class_weighted,20560833,overall_qcfail_negative,low,0.1363636363636363,0.0405405405405405,0.988757396449704,0.0624999999999999,0.9489795918367344,0.1428571428571428,0.0434782608695652,605.0,23.0,7.0,,,,,,,,,,,,,,,
T13,group_class_weighted,20560833,overall_qcfail_negative,high,0.1578947368421052,0.0405405405405405,0.9905325443786982,0.064516129032258,0.9506802721088434,0.1666666666666666,0.0434782608695652,605.0,23.0,6.0,,,,,,,,,,,,,,,
T13,group_class_weighted,20560833,qc_pass,low,0.1199999999999999,0.0474683544303797,0.9869729985788726,0.0680272108843537,0.9530821917808217,0.1428571428571428,0.0555555555555555,505.0,18.0,7.0,,,,,,,,,,,,,,,
T13,group_class_weighted,20560833,qc_pass,high,0.1363636363636363,0.0474683544303797,0.9887494078635716,0.0704225352112676,0.954794520547945,0.1666666666666666,0.0555555555555555,505.0,18.0,6.0,,,,,,,,,,,,,,,
T13,group_class_weighted,20560833,overall,three_way,,,,,,,,,,,0.8409674981103554,0.1590325018896447,0.1573318216175359,0.8301965230536661,0.0107709750566893,0.1578947368421052,0.0405405405405405,0.961760823052761,0.7567567567567567,0.2432432432432431,0.0600934787447139,0.8334122287968443,101.0,498.0,6.0
T18,group_class_weighted,20560833,overall_qcfail_negative,low,0.2419354838709677,0.0216763005780346,0.9942175196850394,0.039787798408488,0.9179138321995464,0.25,0.0217391304347826,605.0,46.0,4.0,,,,,,,,,,,,,,,
T18,group_class_weighted,20560833,overall_qcfail_negative,high,0.2419354838709677,0.0216763005780346,0.9942175196850394,0.039787798408488,0.9179138321995464,0.25,0.0217391304347826,605.0,46.0,4.0,,,,,,,,,,,,,,,
T18,group_class_weighted,20560833,qc_pass,low,0.2238805970149253,0.0221565731166912,0.9935667450204132,0.0403225806451612,0.918493150684931,0.25,0.025,500.0,40.0,4.0,,,,,,,,,,,,,,,
T18,group_class_weighted,20560833,qc_pass,high,0.2238805970149253,0.0221565731166912,0.9935667450204132,0.0403225806451612,0.918493150684931,0.25,0.025,500.0,40.0,4.0,,,,,,,,,,,,,,,
T18,group_class_weighted,20560833,overall,three_way,,,,,,,,,,,0.8345049130763419,0.1654950869236583,0.1654950869236583,0.8274754346182919,0.0070294784580498,0.2419354838709677,0.0216763005780346,0.9191596254852706,0.852601156069364,0.1473988439306358,0.0670317634173055,0.8253362860892389,105.0,496.0,4.0
T21,group_class_weighted,20560833,overall_qcfail_negative,low,0.0,0.0,0.9825783972125436,0.0,0.9591836734693876,0.0,0.0,605.0,13.0,7.0,,,,,,,,,,,,,,,
T21,group_class_weighted,20560833,overall_qcfail_negative,high,0.0,0.0,0.9895470383275262,0.0,0.9659863945578232,0.0,0.0,605.0,13.0,3.0,,,,,,,,,,,,,,,
T21,group_class_weighted,20560833,qc_pass,low,0.0,0.0,0.9819241982507289,0.0,0.9611872146118718,0.0,0.0,500.0,10.0,7.0,,,,,,,,,,,,,,,
T21,group_class_weighted,20560833,qc_pass,high,0.0,0.0,0.9895043731778423,0.0,0.9686073059360728,0.0,0.0,500.0,10.0,3.0,,,,,,,,,,,,,,,
T21,group_class_weighted,20560833,overall,three_way,,,,,,,,,,,0.8271352985638701,0.17286470143613,0.1660619803476946,0.8169312169312171,0.010204081632653,0.0,0.0,0.9784881569207994,0.738095238095238,0.2619047619047618,0.0340627580511973,0.818854045683314,109.0,493.0,3.0
ANY,group_class_weighted,20560833,overall_qcfail_negative,low,0.3420195439739413,0.1037549407114624,0.9741290983606556,0.1592115238817285,0.8742630385487522,0.2352941176470588,0.0597014925373134,605.0,67.0,17.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,20560833,overall_qcfail_negative,high,0.3879310344827586,0.0889328063241106,0.9818135245901636,0.1446945337620579,0.8793650793650787,0.25,0.044776119402985,605.0,67.0,12.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,20560833,qc_pass,low,0.3420195439739414,0.1080246913580246,0.9740626605033385,0.1641907740422204,0.8779680365296798,0.2666666666666666,0.0727272727272727,491.0,55.0,15.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,20560833,qc_pass,high,0.4054054054054054,0.0925925925925925,0.983050847457627,0.150753768844221,0.8842465753424652,0.3,0.0545454545454545,491.0,55.0,10.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,20560833,overall,three_way,,,,,,,,,,,0.814210128495843,0.1857898715041572,0.1806878306878307,0.7879062736205595,0.0263038548752834,0.3879310344827586,0.0889328063241107,0.8952417498081351,0.7193675889328065,0.2806324110671938,0.1518175338560228,0.7967896174863388,117.0,476.0,12.0
T13,unweighted,20660836,overall_qcfail_negative,low,0.5,0.0405405405405405,0.998224852071006,0.0749999999999999,0.9580498866213152,0.5,0.0434782608695652,605.0,23.0,2.0,,,,,,,,,,,,,,,
T13,unweighted,20660836,overall_qcfail_negative,high,0.5,0.0405405405405405,0.998224852071006,0.0749999999999999,0.9580498866213152,0.5,0.0434782608695652,605.0,23.0,2.0,,,,,,,,,,,,,,,
T13,unweighted,20660836,qc_pass,low,0.4285714285714286,0.0490196078431372,0.9976342559735036,0.0879765395894428,0.964497716894977,0.5,0.0588235294117647,500.0,17.0,2.0,,,,,,,,,,,,,,,
T13,unweighted,20660836,qc_pass,high,0.4285714285714286,0.0490196078431372,0.9976342559735036,0.0879765395894428,0.964497716894977,0.5,0.0588235294117647,500.0,17.0,2.0,,,,,,,,,,,,,,,
T13,unweighted,20660836,overall,three_way,,,,,,,,,,,0.8351851851851855,0.1648148148148148,0.1648148148148148,0.8317838246409678,0.0034013605442176,0.5,0.0405405405405405,0.9634694897541914,0.7243243243243243,0.2756756756756756,0.0687485958211637,0.8364891518737673,105.0,498.0,2.0
T18,unweighted,20660836,overall_qcfail_negative,low,0.6923076923076924,0.130057803468208,0.9950787401574804,0.2189781021897809,0.9272108843537412,0.6,0.0652173913043478,605.0,46.0,5.0,,,,,,,,,,,,,,,
T18,unweighted,20660836,overall_qcfail_negative,high,0.6923076923076924,0.130057803468208,0.9950787401574804,0.2189781021897809,0.9272108843537412,0.6,0.0652173913043478,605.0,46.0,5.0,,,,,,,,,,,,,,,
T18,unweighted,20660836,qc_pass,low,0.6428571428571429,0.1349325337331334,0.9938218213270728,0.2230483271375464,0.9284246575342462,0.6,0.075,503.0,40.0,5.0,,,,,,,,,,,,,,,
T18,unweighted,20660836,qc_pass,high,0.6428571428571429,0.1349325337331334,0.9938218213270728,0.2230483271375464,0.9284246575342462,0.6,0.075,503.0,40.0,5.0,,,,,,,,,,,,,,,
T18,unweighted,20660836,overall,three_way,,,,,,,,,,,0.838133030990174,0.1618669690098261,0.1618669690098261,0.8233938019652308,0.0147392290249433,0.6923076923076924,0.1300578034682081,0.9297746362509752,0.7369942196531791,0.2630057803468208,0.1168414294885512,0.8307496719160106,102.0,498.0,5.0
T21,unweighted,20660836,overall_qcfail_negative,low,0.0,0.0,0.9965156794425089,0.0,0.9727891156462584,0.0,0.0,605.0,13.0,2.0,,,,,,,,,,,,,,,
T21,unweighted,20660836,overall_qcfail_negative,high,0.0,0.0,0.9965156794425089,0.0,0.9727891156462584,0.0,0.0,605.0,13.0,2.0,,,,,,,,,,,,,,,
T21,unweighted,20660836,qc_pass,low,0.0,0.0,0.9964932787843366,0.0,0.9731735159817352,0.0,0.0,506.0,11.0,2.0,,,,,,,,,,,,,,,
T21,unweighted,20660836,qc_pass,high,0.0,0.0,0.9964932787843366,0.0,0.9731735159817352,0.0,0.0,506.0,11.0,2.0,,,,,,,,,,,,,,,
T21,unweighted,20660836,overall,three_way,,,,,,,,,,,0.8450491307634166,0.1549508692365835,0.1549508692365835,0.841647770219199,0.0034013605442176,0.0,0.0,0.9764256847777278,0.8333333333333333,0.1666666666666666,0.0250596658711217,0.8418505613627565,99.0,504.0,2.0
ANY,unweighted,20660836,overall_qcfail_negative,low,0.5142857142857142,0.0889328063241106,0.9891137295081966,0.151642796967144,0.8858276643990922,0.375,0.044776119402985,605.0,67.0,8.0,,,,,,,,,,,,,,,
ANY,unweighted,20660836,overall_qcfail_negative,high,0.5142857142857142,0.0889328063241106,0.9891137295081966,0.151642796967144,0.8858276643990922,0.375,0.044776119402985,605.0,67.0,8.0,,,,,,,,,,,,,,,
ANY,unweighted,20660836,qc_pass,low,0.4736842105263158,0.0945378151260504,0.9871926229508196,0.1576182136602452,0.8901826484018265,0.375,0.0555555555555555,496.0,54.0,8.0,,,,,,,,,,,,,,,
ANY,unweighted,20660836,qc_pass,high,0.4736842105263158,0.0945378151260504,0.9871926229508196,0.1576182136602452,0.8901826484018265,0.375,0.0555555555555555,496.0,54.0,8.0,,,,,,,,,,,,,,,
ANY,unweighted,20660836,overall,three_way,,,,,,,,,,,0.8272486772486775,0.1727513227513227,0.1727513227513227,0.8074074074074076,0.0198412698412698,0.5142857142857142,0.0889328063241107,0.897350683392623,0.7223320158102768,0.2776679841897234,0.1654238618524332,0.8184340846994536,109.0,488.0,8.0
T13,group_class_weighted,20660836,overall_qcfail_negative,low,0.5,0.0405405405405405,0.998224852071006,0.0749999999999999,0.9580498866213152,0.5,0.0434782608695652,605.0,23.0,2.0,,,,,,,,,,,,,,,
T13,group_class_weighted,20660836,overall_qcfail_negative,high,0.5,0.0405405405405405,0.998224852071006,0.0749999999999999,0.9580498866213152,0.5,0.0434782608695652,605.0,23.0,2.0,,,,,,,,,,,,,,,
T13,group_class_weighted,20660836,qc_pass,low,0.4285714285714286,0.0490196078431372,0.9976342559735036,0.0879765395894428,0.964497716894977,0.5,0.0588235294117647,500.0,17.0,2.0,,,,,,,,,,,,,,,
T13,group_class_weighted,20660836,qc_pass,high,0.4285714285714286,0.0490196078431372,0.9976342559735036,0.0879765395894428,0.964497716894977,0.5,0.0588235294117647,500.0,17.0,2.0,,,,,,,,,,,,,,,
T13,group_class_weighted,20660836,overall,three_way,,,,,,,,,,,0.8351851851851855,0.1648148148148148,0.1648148148148148,0.8317838246409678,0.0034013605442176,0.5,0.0405405405405405,0.9634694897541914,0.7243243243243243,0.2756756756756756,0.0687485958211637,0.8364891518737673,105.0,498.0,2.0
T18,group_class_weighted,20660836,overall_qcfail_negative,low,0.75,0.0867052023121387,0.99753937007874,0.1554404145077719,0.9260770975056686,0.5,0.0217391304347826,605.0,46.0,2.0,,,,,,,,,,,,,,,
T18,group_class_weighted,20660836,overall_qcfail_negative,high,0.75,0.0867052023121387,0.99753937007874,0.1554404145077719,0.9260770975056686,0.5,0.0217391304347826,605.0,46.0,2.0,,,,,,,,,,,,,,,
T18,group_class_weighted,20660836,qc_pass,low,0.75,0.0899550224887556,0.9975287285308292,0.1606425702811245,0.9284246575342462,0.5,0.025,503.0,40.0,2.0,,,,,,,,,,,,,,,
T18,group_class_weighted,20660836,qc_pass,high,0.75,0.0899550224887556,0.9975287285308292,0.1606425702811245,0.9284246575342462,0.5,0.025,503.0,40.0,2.0,,,,,,,,,,,,,,,
T18,group_class_weighted,20660836,overall,three_way,,,,,,,,,,,0.838133030990174,0.1618669690098261,0.1618669690098261,0.8290627362055935,0.0090702947845804,0.75,0.0867052023121387,0.9261521630122624,0.7803468208092486,0.2196531791907514,0.1008180411231483,0.8332103018372703,102.0,501.0,2.0
T21,group_class_weighted,20660836,overall_qcfail_negative,low,0.0,0.0,1.0,0.0,0.9761904761904762,0.0,0.0,605.0,13.0,0.0,,,,,,,,,,,,,,,
T21,group_class_weighted,20660836,overall_qcfail_negative,high,0.0,0.0,1.0,0.0,0.9761904761904762,0.0,0.0,605.0,13.0,0.0,,,,,,,,,,,,,,,
T21,group_class_weighted,20660836,qc_pass,low,0.0,0.0,1.0,0.0,0.976598173515982,0.0,0.0,506.0,11.0,0.0,,,,,,,,,,,,,,,
T21,group_class_weighted,20660836,qc_pass,high,0.0,0.0,1.0,0.0,0.976598173515982,0.0,0.0,506.0,11.0,0.0,,,,,,,,,,,,,,,
T21,group_class_weighted,20660836,overall,three_way,,,,,,,,,,,0.8450491307634166,0.1549508692365835,0.1549508692365835,0.8450491307634166,0.0,0.0,0.0,0.976520572450805,0.8333333333333333,0.1666666666666666,0.0256097560975609,0.8453348819202477,99.0,506.0,0.0
ANY,group_class_weighted,20660836,overall_qcfail_negative,low,0.6818181818181819,0.0741106719367589,0.9955174180327868,0.1336898395721925,0.8897959183673464,0.5,0.0298507462686567,605.0,67.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,20660836,overall_qcfail_negative,high,0.6818181818181819,0.0741106719367589,0.9955174180327868,0.1336898395721925,0.8897959183673464,0.5,0.0298507462686567,605.0,67.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,20660836,qc_pass,low,0.6521739130434783,0.078781512605042,0.9948770491803278,0.14058106841612,0.8953196347031962,0.5,0.037037037037037,496.0,54.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,20660836,qc_pass,high,0.6521739130434783,0.078781512605042,0.9948770491803278,0.14058106841612,0.8953196347031962,0.5,0.037037037037037,496.0,54.0,4.0,,,,,,,,,,,,,,,
ANY,group_class_weighted,20660836,overall,three_way,,,,,,,,,,,0.8272486772486775,0.1727513227513227,0.1727513227513227,0.8147770219198792,0.0124716553287981,0.6818181818181819,0.0741106719367589,0.8961918456329143,0.7371541501976288,0.2628458498023716,0.1628239134870434,0.8248377732240438,109.0,492.0,4.0
T13,unweighted,20760839,overall_qcfail_negative,low,0.221311475409836,0.0729729729729729,0.988757396449704,0.1097560975609755,0.9503401360544216,0.25,0.0869565217391304,605.0,23.0,8.0,,,,,,,,,,,,,,,
T13,unweighted,20760839,overall_qcfail_negative,high,0.2934782608695652,0.0729729729729729,0.9923076923076924,0.1168831168831168,0.9537414965986394,0.3333333333333333,0.0869565217391304,605.0,23.0,6.0,,,,,,,,,,,,,,,
T13,unweighted,20760839,qc_pass,low,0.1970802919708029,0.0897009966777408,0.9869960988296488,0.1232876712328767,0.9561643835616436,0.25,0.1176470588235294,502.0,17.0,8.0,,,,,,,,,,,,,,,
T13,unweighted,20760839,qc_pass,high,0.2523364485981308,0.0897009966777408,0.9905426173306536,0.1323529411764706,0.9595890410958902,0.3333333333333333,0.1176470588235294,502.0,17.0,6.0,,,,,,,,,,,,,,,
T13,unweighted,20760839,overall,three_way,,,,,,,,,,,0.8339380196523056,0.1660619803476946,0.1626606198034769,0.823507180650038,0.0104308390022675,0.2934782608695652,0.0729729729729729,0.9647544745296008,0.6918918918918917,0.308108108108108,0.0732334047109207,0.8292702169625247,105.0,494.0,6.0
T18,unweighted,20760839,overall_qcfail_negative,low,0.1874999999999999,0.0216763005780346,0.9920029527559056,0.038860103626943,0.9158730158730156,0.2,0.0217391304347826,605.0,46.0,5.0,,,,,,,,,,,,,,,
T18,unweighted,20760839,overall_qcfail_negative,high,0.0,0.0,0.9938484251968503,0.0,0.9158730158730156,0.0,0.0,605.0,46.0,3.0,,,,,,,,,,,,,,,
T18,unweighted,20760839,qc_pass,low,0.1764705882352941,0.0218340611353711,0.9913291217639044,0.038860103626943,0.9152968036529676,0.2,0.025,503.0,40.0,5.0,,,,,,,,,,,,,,,
T18,unweighted,20760839,qc_pass,high,0.0,0.0,0.9931871671002106,0.0,0.9152968036529676,0.0,0.0,503.0,40.0,3.0,,,,,,,,,,,,,,,
T18,unweighted,20760839,overall,three_way,,,,,,,,,,,0.8359788359788362,0.164021164021164,0.1606198034769463,0.8303099017384734,0.0056689342403628,0.0,0.0,0.9190259444697314,0.856936416184971,0.1430635838150289,0.0661469933184855,0.8280429790026247,104.0,498.0,3.0
T21,unweighted,20760839,overall_qcfail_negative,low,0.0,0.0,0.9982578397212544,0.0,0.9744897959183672,0.0,0.0,605.0,13.0,1.0,,,,,,,,,,,,,,,
T21,unweighted,20760839,overall_qcfail_negative,high,0.0,0.0,0.9982578397212544,0.0,0.9744897959183672,0.0,0.0,605.0,13.0,1.0,,,,,,,,,,,,,,,
T21,unweighted,20760839,qc_pass,low,0.0,0.0,0.9982466393921684,0.0,0.9748858447488584,0.0,0.0,503.0,11.0,1.0,,,,,,,,,,,,,,,
T21,unweighted,20760839,qc_pass,high,0.0,0.0,0.9982466393921684,0.0,0.9748858447488584,0.0,0.0,503.0,11.0,1.0,,,,,,,,,,,,,,,
T21,unweighted,20760839,overall,three_way,,,,,,,,,,,0.8388133030990176,0.1611866969009826,0.1611866969009826,0.8371126228269088,0.0017006802721088,0.0,0.0,0.9762979683972912,0.8333333333333333,0.1666666666666666,0.0243619489559164,0.8372048006194348,102.0,502.0,1.0
ANY,unweighted,20760839,overall_qcfail_negative,low,0.2441860465116278,0.0415019762845849,0.9833504098360656,0.0709459459459459,0.8752834467120174,0.2727272727272727,0.044776119402985,605.0,67.0,11.0,,,,,,,,,,,,,,,
ANY,unweighted,20760839,overall_qcfail_negative,high,0.2125984251968503,0.0266798418972332,0.9871926229508196,0.0474100087796312,0.8769841269841263,0.25,0.0298507462686567,605.0,67.0,8.0,,,,,,,,,,,,,,,
ANY,unweighted,20760839,qc_pass,low,0.2245989304812834,0.0434332988624612,0.9813935583215706,0.0727902946273829,0.8778538812785388,0.2727272727272727,0.0545454545454545,495.0,55.0,11.0,,,,,,,,,,,,,,,
ANY,unweighted,20760839,qc_pass,high,0.1901408450704225,0.0279214064115822,0.985243166944694,0.0486925157799819,0.879566210045662,0.25,0.0363636363636363,495.0,55.0,8.0,,,,,,,,,,,,,,,
ANY,unweighted,20760839,overall,three_way,,,,,,,,,,,0.8204459561602422,0.1795540438397581,0.1744520030234316,0.8060468631897204,0.0143990929705215,0.2125984251968503,0.0266798418972332,0.8883158289572394,0.7845849802371544,0.2154150197628458,0.1274356975837879,0.8088285519125684,113.0,484.0,8.0
T13,group_class_weighted,20760839,overall_qcfail_negative,low,0.0,0.0,0.9912933220625528,0.0,0.9497084548104956,0.0,0.0,605.0,23.0,5.0,,,,,,,,,,,,,,,
