target,variant,model,n_features,roc_auc_w,pr_auc_w,precision_w,recall_w,specificity_w,npv_w,f1_w,balanced_accuracy_w,mcc_w,accuracy_w,brier_w,logloss_w,precision_raw,recall_raw,f1_raw,accuracy_raw,predicted_positive,n,positive,seed,mean_threshold,sd_threshold,mean_inner_f1
T13,z_only,extra_trees,9,0.3366935566166353,0.03104089575595538,0.029422643666565888,0.3378378378378378,0.5120202874049029,0.9464079247523514,0.05413096600575351,0.4249290626213704,-0.060239885204083125,0.5047133138969874,0.12072494699209406,0.4146399792180601,0.0273972602739726,0.34782608695652173,0.050793650793650794,0.5057851239669422,292,605,23,20297865,0.289583407008526,0.2952506275967398,0.08673938323132792
T13,z_only,extra_trees,9,0.3726875099952037,0.0332511642190049,0.03603758204985224,0.7567567567567566,0.11364891518737742,0.9143129165344335,0.06879888611327291,0.43520283597206705,-0.08021404973119312,0.1406273620559335,0.11574136592984316,0.39154072406312196,0.03690036900369004,0.8695652173913043,0.07079646017699115,0.1322314049586777,542,605,23,20310212,0.010100197885217297,0.010806778376210167,0.08317509306212321
T13,z_only,extra_trees,9,0.3880222064837471,0.03337402347365374,0.03561784151224532,0.689189189189189,0.1829191321499021,0.9307507025291047,0.06773508057375639,0.4360541606695456,-0.06558340764524333,0.20415721844293278,0.11620735959535558,0.3858903249903298,0.03614457831325301,0.782608695652174,0.0690978886756238,0.19834710743801653,498,605,23,20322559,0.060763792130243584,0.10399525723588766,0.0843788169699089
T13,z_only,extra_trees,9,0.35845628384090084,0.032219709048911055,0.03727234222786969,0.47567567567567554,0.462011834319527,0.9526598340653977,0.06912804399057368,0.46884375499760134,-0.0250469791411226,0.4625850340136055,0.11975282249732515,0.43137976091285696,0.03987730061349693,0.5652173913043478,0.07449856733524356,0.46611570247933887,326,605,23,20334906,0.29518326291097813,0.3241698417988983,0.08908857627195096
T13,z_only,extra_trees,9,0.40304163334932674,0.03713084226912099,0.03480422622747063,0.7567567567567566,0.08106508875739694,0.8838709677419355,0.06654783125371388,0.4189109227570768,-0.11484383725721309,0.10941043083900229,0.10667177302330949,0.3997084384304965,0.035842293906810034,0.8695652173913043,0.06884681583476764,0.10578512396694215,558,605,23,20347253,0.004363088895528201,0.0011065320718293883,0.08238776288770545
T13,z_only,extra_trees,9,0.34662906947522476,0.032698831885069606,0.029892612672960672,0.3675675675675674,0.47767821921668074,0.945203951916858,0.05528883382375731,0.4226228933921241,-0.06207988042250005,0.4730590648957996,0.12498318737356463,0.42974657490196916,0.03225806451612903,0.43478260869565216,0.06006006006006006,0.4826446280991736,310,605,23,20359600,0.1939648077531811,0.2808699939258005,0.10070233971399659
T13,z_only,extra_trees,9,0.417877361723517,0.03853572613624688,0.03731343283582113,0.689189189189189,0.2214201183431959,0.9420946626384692,0.07079400333148292,0.4553046537661925,-0.04290366656569357,0.24104308390022677,0.10714850452293903,0.36759276104248334,0.03829787234042553,0.782608695652174,0.07302231237322515,0.24462809917355371,470,605,23,20371947,0.10293557867372145,0.1764994027209054,0.08699183602515798
T13,core,extra_trees,29,0.8305736674967448,0.22734986000378582,0.23106123122627492,0.5405405405405403,0.9212341504649192,0.9786282573948025,0.32373684819054216,0.7308873455027298,0.3111740651389364,0.9052640103660513,0.039221170792244735,0.15154728801179962,0.19642857142857142,0.4782608695652174,0.27848101265822783,0.9057851239669421,56,605,23,20260824,0.2429519793453536,0.061642367972221994,0.30437337152554744
T13,core,extra_trees,29,0.8283525774295009,0.2614016048977451,0.23278879813302206,0.46216216216216205,0.933305156382079,0.975387822891268,0.3096223486808069,0.6977336592721206,0.2869269072430734,0.9135406543569811,0.03807233516027063,0.14942950472972058,0.19148936170212766,0.391304347826087,0.2571428571428571,0.9140495867768595,47,605,23,20273171,0.2575947327742124,0.035797277625945194,0.30866417010765734
T13,core,extra_trees,29,0.8353122539276391,0.25537422672670546,0.32593809915091737,0.45945945945945926,0.9583939137785291,0.9758990514555251,0.38134914276558224,0.7089266866189943,0.3551389468214446,0.9374635568513121,0.0379761070290291,0.14843537528204764,0.2571428571428571,0.391304347826087,0.3103448275862069,0.9338842975206612,35,605,23,20285518,0.28924495560050734,0.04548586481862262,0.41456692756863434
T13,core,extra_trees,29,0.8143199150122231,0.20882293223479675,0.24497313891020717,0.616216216216216,0.9168385460693147,0.9820009053870528,0.35057660626029646,0.7665273811427654,0.3478355864885894,0.9042274052478134,0.0389914906743563,0.15361321504605974,0.20967741935483872,0.5652173913043478,0.3058823529411765,0.9024793388429752,62,605,23,20297865,0.19596659489827314,0.025621465808026614,0.34582889691726176
T13,core,extra_trees,29,0.8364061593292365,0.28681976252765545,0.25072046109510077,0.47027027027027013,0.938461538461538,0.975879891705636,0.3270676691729322,0.7043659043659041,0.30433332393859014,0.9188208616780048,0.036957209461245276,0.1464802067124431,0.21428571428571427,0.391304347826087,0.27692307692307694,0.9223140495867769,42,605,23,20310212,0.24188121790739847,0.057928688505885895,0.345639484203842
T13,core,extra_trees,29,0.8358458035381114,0.22031235798031135,0.2078937084798749,0.41081081081081067,0.9314623837700756,0.9730493447776482,0.27607680332122464,0.6711365972904432,0.24886132056965388,0.9096209912536444,0.03987785265416941,0.1536173285978635,0.14285714285714285,0.30434782608695654,0.19444444444444445,0.9041322314049587,49,605,23,20322559,0.2831078756253508,0.06354077212513318,0.35842217239906854
T13,core,extra_trees,29,0.7883372704911173,0.19668607160182727,0.28895571350464727,0.408108108108108,0.9560270498732035,0.9736062807754552,0.33834827144686286,0.6820675789906558,0.30920551946411406,0.9330417881438291,0.03955082533170121,0.18125998315473085,0.22857142857142856,0.34782608695652173,0.27586206896551724,0.9305785123966942,35,605,23,20334906,0.2816282226692477,0.020317101299989693,0.345706932627867
T13,core,extra_trees,29,0.8240386557309638,0.205050848794611,0.18233583716985707,0.5810810810810809,0.8859002535925606,0.9797143177653964,0.27757285134636667,0.7334906673368208,0.27508979922151805,0.8731130547457079,0.040159440541430926,0.1552210387470333,0.16,0.5217391304347826,0.24489795918367346,0.8776859504132232,75,605,23,20347253,0.2106927041613263,0.08405493100026161,0.30539303741336526
T13,core,extra_trees,29,0.8166189486189492,0.24015395412069587,0.23880284637923807,0.44054054054054037,0.9385122569737953,0.9745619886942171,0.3097176981541801,0.6895263987571678,0.28438800541826453,0.9176222870100423,0.038803196112895025,0.1535197795303428,0.20930232558139536,0.391304347826087,0.2727272727272727,0.9206611570247933,43,605,23,20359600,0.2554655948165717,0.07674262905174639,0.352393105997626
T13,core,extra_trees,29,0.8216314454775998,0.19791219094731988,0.16178194607268465,0.3729729729729729,0.9153846153846148,0.9708798795029494,0.2256745707277187,0.6441787941787939,0.1955864108012223,0.8926303854875286,0.03960435599848205,0.15245136141124227,0.17543859649122806,0.43478260869565216,0.25,0.9008264462809917,57,605,23,20371947,0.24530533061498808,0.08820586486900804,0.36054900755695407
T13,engineered,extra_trees,64,0.8122850289004138,0.19688396749415712,0.18968935888962324,0.44324324324324316,0.9170921386305996,0.9741057319350667,0.2656792409164545,0.6801676909369214,0.2429427228821144,0.897214123744736,0.039516199733503767,0.1757443986699847,0.1509433962264151,0.34782608695652173,0.21052631578947367,0.9008264462809917,53,605,23,20260824,0.2261014132755352,0.07689991893388287,0.2805806375431672
T13,engineered,extra_trees,64,0.8040926184003112,0.1892745820056115,0.14511729405346452,0.616216216216216,0.8410481825866436,0.9804107051357849,0.2349131586694145,0.7286321994014299,0.23958189639911964,0.8316164561062522,0.040581201492896866,0.15904956911307963,0.125,0.5652173913043478,0.2047244094488189,0.8330578512396695,104,605,23,20273171,0.13593341202340709,0.019874093204229667,0.25914837266381235
T13,engineered,extra_trees,64,0.798879410264026,0.21027091096936656,0.19787985865724372,0.281081081081081,0.9501098901098899,0.9679302802225246,0.23225394799808574,0.6155954855954855,0.1957902118108152,0.9220440557175252,0.03899203464302394,0.15654980774500957,0.18421052631578946,0.30434782608695654,0.22950819672131148,0.9223140495867769,38,605,23,20285518,0.2349337509315429,0.0397091209091604,0.32727841143333875
T13,engineered,extra_trees,64,0.8097746453131073,0.17265742111787985,0.17368475239369938,0.6513513513513512,0.864311073541842,0.9826436273473388,0.2742420547833864,0.7578312124465967,0.28392370696524716,0.8553773890508585,0.04032270338759108,0.15561891913063552,0.15217391304347827,0.6086956521739131,0.24347826086956523,0.856198347107438,92,605,23,20297865,0.14938365346444119,0.039147970324805124,0.2893573403484615
T13,engineered,extra_trees,64,0.8303916748532136,0.23116986812709586,0.18614327062228647,0.3972972972972972,0.9239391377852911,0.9722301287981212,0.253510716925351,0.6606182175412942,0.22555555023479934,0.9018464528668612,0.0378730207424811,0.14880819950395713,0.13725490196078433,0.30434782608695654,0.1891891891891892,0.9008264462809917,51,605,23,20310212,0.20439264086490289,0.012338895301331532,0.2884721345983856
T13,engineered,extra_trees,64,0.8032763245070942,0.15987780866970172,0.08809463881198083,0.13513513513513506,0.9387489433643277,0.9612235359288173,0.10665854030169124,0.5369420392497314,0.06036412754276768,0.9050372529964369,0.041677384581039166,0.16053190639859638,0.075,0.13043478260869565,0.09523809523809523,0.9057851239669421,40,605,23,20322559,0.25811990005281954,0.06301493749898535,0.3414840483997292
T13,engineered,extra_trees,64,0.7917283894206975,0.15281174832278946,0.18358162631905645,0.45675675675675664,0.9110566356720198,0.9745551215277777,0.26189949081248615,0.6839066962143883,0.24117382464355155,0.8919987042436023,0.04029099085770279,0.18011818822917525,0.15,0.391304347826087,0.21686746987951808,0.8925619834710744,60,605,23,20334906,0.1869855442076027,0.03896881244290451,0.28800230272979155
T13,engineered,extra_trees,64,0.8160148500148503,0.17918065859059426,0.15432967445351364,0.635135135135135,0.8476077768385454,0.9814999706348739,0.24832062797192261,0.7413714559868403,0.25606795660980236,0.8386945254292194,0.04016674308308011,0.15430021186730117,0.1414141414141414,0.6086956521739131,0.22950819672131148,0.8446280991735537,99,605,23,20347253,0.1587276285863056,0.08573128871983106,0.25878611640167204
T13,engineered,extra_trees,64,0.815554933631857,0.19477563574545229,0.158592191507552,0.42972972972972956,0.9001690617075228,0.9730090274478271,0.23168193172356366,0.6649493957186262,0.20836286397784212,0.8804340783932622,0.03936124903963753,0.17470738255266158,0.12698412698412698,0.34782608695652173,0.18604651162790697,0.8842975206611571,63,605,23,20359600,0.20812883457460415,0.07302740562695278,0.30395560135081157
T13,engineered,extra_trees,64,0.7915731572654652,0.15107512226739003,0.23698688108336857,0.21621621621621614,0.9695181741335587,0.9658116779224277,0.22612558045628908,0.5928671951748874,0.19407902184614115,0.937917071590541,0.04096831441501926,0.18043084331674414,0.25,0.21739130434782608,0.23255813953488372,0.9454545454545454,20,605,23,20371947,0.307212736353186,0.06947615079105299,0.3085881044728346
T13,longitudinal,extra_trees,157,0.8111687190148732,0.1486908634120691,0.23872387238723872,0.25135135135135134,0.9649027895181741,0.9671428329351158,0.24487492947150646,0.6081270704347628,0.21099651061836372,0.9349692257855524,0.04003761507705216,0.1525584023855893,0.25,0.30434782608695654,0.27450980392156865,0.9388429752066115,28,605,23,20260824,0.2565823214964783,0.05170469034889264,0.3695477582565547
T13,longitudinal,extra_trees,157,0.828630600169062,0.2040421850436031,0.1339285714285716,0.4459459459459459,0.8737278106508869,0.9729836584080125,0.20599250936329605,0.6598368782984164,0.18487031708201712,0.8557823129251702,0.03800709573972424,0.14548243389250437,0.13953488372093023,0.5217391304347826,0.22018348623853212,0.859504132231405,86,605,23,20273171,0.17453202876109217,0.08418244793922011,0.30807250134915826
T13,longitudinal,extra_trees,157,0.8067747747747751,0.19601691208928967,0.2345058626465661,0.3783783783783783,0.9459171597633135,0.9720296728687825,0.2895553257497414,0.6621477690708459,0.25880214959565684,0.9221088435374151,0.038102169989815415,0.1496073311490455,0.24390243902439024,0.43478260869565216,0.3125,0.9272727272727272,41,605,23,20285518,0.18811662198631943,0.05866334525257855,0.31447897981219114
T13,longitudinal,extra_trees,157,0.8101356910587683,0.21924873089596827,0.21743576633005252,0.6567567567567565,0.8965004226542682,0.983511693899883,0.3267070008643043,0.7766285897055125,0.33343009020876313,0.886443148688047,0.03719290813181763,0.1487295214708343,0.1917808219178082,0.6086956521739131,0.2916666666666667,0.8876033057851239,73,605,23,20297865,0.1368166383174633,0.02478588561878699,0.32692660533456985
T13,longitudinal,extra_trees,157,0.8470989010989013,0.293558602621117,0.2681728880157169,0.5270270270270269,0.9370245139475905,0.9783759929390995,0.35546874999999983,0.7320257704873087,0.3382475249468198,0.9198250728862976,0.03509223308073807,0.13834450338290363,0.2391304347826087,0.4782608695652174,0.3188405797101449,0.9223140495867769,46,605,23,20310212,0.16986394597995688,0.04703661393529557,0.31753801541481136
T13,longitudinal,extra_trees,157,0.8549568435722283,0.20651076793529954,0.2952853598014888,0.3675675675675674,0.9615891800507184,0.9720076560257023,0.327485380116959,0.664578373809143,0.2966164185455039,0.9366699060576612,0.03694891551039911,0.14093986325861113,0.25,0.30434782608695654,0.27450980392156865,0.9388429752066115,28,605,23,20322559,0.23486574032598112,0.056965855388467275,0.33322196252381386
T13,longitudinal,extra_trees,157,0.7704365371288452,0.15578786836452854,0.15932302305223223,0.21081081081081077,0.9512933220625526,0.9649477817982267,0.18148579026092732,0.5810520664366817,0.1419324172335508,0.9202299967606091,0.03905727406469009,0.15607605530619825,0.16666666666666666,0.2608695652173913,0.2033898305084746,0.9223140495867769,36,605,23,20334906,0.19609233232721773,0.043878781648918445,0.3162481744252195
T13,longitudinal,extra_trees,157,0.8478540586232897,0.2460900057011777,0.17562444246208758,0.6081081081081079,0.8750126796280636,0.980766315470325,0.27253850147084285,0.7415603938680858,0.2748738368178478,0.8638160025915129,0.03598297403026727,0.13949896370013362,0.15476190476190477,0.5652173913043478,0.24299065420560748,0.8661157024793389,84,605,23,20347253,0.12844215419075003,0.027874501957585743,0.25118817787345415
T13,longitudinal,extra_trees,157,0.8526835119142813,0.20181922238026653,0.1905564924114671,0.3054054054054054,0.9431952662721891,0.9687613954053723,0.23468328141225336,0.6243003358387973,0.19901390383971185,0.9164399092970522,0.0378119176733659,0.14047730333399608,0.21052631578947367,0.34782608695652173,0.26229508196721313,0.9256198347107438,38,605,23,20359600,0.19011897598596353,0.060334378331823174,0.3395905364013938
T13,longitudinal,extra_trees,157,0.849282630051861,0.22600757518150363,0.20485584218512895,0.3648648648648648,0.937988165680473,0.9712045092513171,0.26239067055393583,0.6514265152726689,0.23091212828997154,0.9139455782312926,0.03705817420676507,0.14101659343429168,0.22727272727272727,0.43478260869565216,0.29850746268656714,0.9223140495867769,44,605,23,20371947,0.2010309063106965,0.061401772424150014,0.319595857719073
T13,no_maternal,extra_trees,149,0.8111315711315713,0.15037864795148556,0.22432804962095104,0.25135135135135134,0.9619442096365173,0.9670451069037015,0.23707210487982516,0.6066477804939343,0.2020372361198401,0.932134758665371,0.04045253015115793,0.15347932100822181,0.23333333333333334,0.30434782608695654,0.2641509433962264,0.9355371900826446,30,605,23,20260824,0.2598014172266493,0.07872723075671736,0.3796999647827637
T13,no_maternal,extra_trees,149,0.8657563683717531,0.21014127619951764,0.16739606126914658,0.41351351351351345,0.9099408284023663,0.972552491778396,0.23831775700934577,0.66172717095794,0.21276035140051971,0.8891156462585036,0.03767843254661141,0.14038712136840106,0.1896551724137931,0.4782608695652174,0.2716049382716049,0.9024793388429752,58,605,23,20273171,0.18507961991416838,0.0587601251123012,0.31940883734907116
T13,no_maternal,extra_trees,149,0.8182676810369123,0.19509461663852237,0.2941176470588235,0.3783783783783783,0.9602366863905324,0.9724352828379672,0.33096926713947983,0.6693075323844554,0.3004310863098963,0.935827664399093,0.038414483867827864,0.1484809406904054,0.3125,0.43478260869565216,0.36363636363636365,0.9421487603305785,32,605,23,20285518,0.20821988442025152,0.06035002945594791,0.3430090337941164
T13,no_maternal,extra_trees,149,0.8309092321400017,0.2054374100778859,0.2314874854104527,0.689189189189189,0.8998140321217238,0.9851005941253771,0.34656829434035535,0.7945016106554565,0.3571709346295522,0.8909782960803369,0.03741241124021864,0.1449991901040734,0.2112676056338028,0.6521739130434783,0.3191489361702128,0.8942148760330578,71,605,23,20297865,0.1555665861178975,0.04036424232769013,0.3437786636403192
T13,no_maternal,extra_trees,149,0.8750536656690504,0.26449015906401246,0.1863425925925926,0.37297297297297294,0.9286897717666945,0.971285097956008,0.2485207100591716,0.6508313723698338,0.2180605461285145,0.9053773890508584,0.035611670841158044,0.13499646521679673,0.18867924528301888,0.43478260869565216,0.2631578947368421,0.9074380165289256,53,605,23,20310212,0.17430998332465905,0.03735968108447356,0.29389374142069435
T13,no_maternal,extra_trees,149,0.8690137305521922,0.24953790328213116,0.24158968101795358,0.535135135135135,0.9264412510566353,0.9785011517240145,0.33289299867899597,0.7307881930958852,0.3187298718522873,0.9100259151279562,0.03605588121446439,0.13671932466430414,0.22,0.4782608695652174,0.3013698630136986,0.915702479338843,50,605,23,20322559,0.1830059179374943,0.04648575828832427,0.3392392325415291
T13,no_maternal,extra_trees,149,0.8046923305384848,0.17381552334307782,0.2001588562351072,0.29189189189189185,0.9489264581572272,0.9683591256491209,0.23747447777603264,0.6204091750245595,0.20145029747053728,0.9213637836086817,0.0387080894918956,0.149529264844779,0.2,0.34782608695652173,0.25396825396825395,0.9223140495867769,40,605,23,20334906,0.20178497905619763,0.053943974638639314,0.34460684811156106
T13,no_maternal,extra_trees,149,0.8753597587443742,0.28845021635946366,0.15669651362164244,0.635135135135135,0.8503296703296696,0.9815580968736582,0.25137530562347216,0.7427324027324023,0.2590709315780402,0.8413022351797863,0.03474341545716806,0.13238310320094102,0.14,0.6086956521739131,0.22764227642276422,0.8429752066115702,100,605,23,20347253,0.11276389296447874,0.024901741204564325,0.24712581850769474
T13,no_maternal,extra_trees,149,0.8564720248566404,0.20190059016841166,0.1822157434402332,0.3378378378378377,0.9336094674556209,0.969879518072289,0.23674242424242417,0.6357236526467294,0.2031891948049348,0.9086167800453516,0.0377482022268354,0.1411915235202225,0.20930232558139536,0.391304347826087,0.2727272727272727,0.9206611570247933,43,605,23,20359600,0.1954204003616221,0.04584899400652899,0.33906832942317705
T13,no_maternal,extra_trees,149,0.8553090859244706,0.2174345687495188,0.2120689655172413,0.3324324324324323,0.9459171597633134,0.9700242718446601,0.25894736842105254,0.6391747960978729,0.22513457833324554,0.9201814058956918,0.03724663166247008,0.14009438456407255,0.23076923076923078,0.391304347826087,0.2903225806451613,0.9272727272727272,39,605,23,20371947,0.20327254519802473,0.030364686490010808,0.3258403205918859
T13,no_qc,extra_trees,87,0.6792174270635819,0.09437688601608604,0.08867029934187268,0.48378378378378367,0.7822823330515631,0.9719170745027199,0.1498714191734947,0.6330330584176734,0.12696553582796433,0.7697602850664076,0.041912974332404804,0.17676018969168872,0.072992700729927,0.43478260869565216,0.125,0.768595041322314,137,605,23,20260824,0.1285879500095974,0.05895160362341283,0.14102958606557892
T13,no_qc,extra_trees,87,0.6497905919444391,0.07643835163792877,0.06574669460299128,0.35135135135135126,0.7813863060016901,0.9649261988768031,0.110766234556631,0.5663688286765207,0.0638078993914339,0.7633462908973113,0.04433893337141774,0.1854202725640653,0.043478260869565216,0.2608695652173913,0.07453416149068323,0.7537190082644628,138,605,23,20273171,0.18958959937594086,0.12756116588090954,0.18239966272727473
T13,no_qc,extra_trees,87,0.6607522332137726,0.07340840256112963,0.07048669383840812,0.22702702702702698,0.8689095519864745,0.9625079590995915,0.10757409440175639,0.5479682895067507,0.05626183545361366,0.8419825072886299,0.04450854719630603,0.18217868569148848,0.07058823529411765,0.2608695652173913,0.1111111111111111,0.8413223140495868,85,605,23,20285518,0.1807295565469017,0.09487502193717239,0.17292574615308304
T13,no_qc,extra_trees,87,0.5606660117429361,0.052406040569205004,0.03496503496503495,0.04054054054054053,0.951005917159763,0.9576927660588724,0.03754693366708384,0.4957732288501518,-0.00787829864991031,0.9128117913832201,0.04684944723862609,0.22362289622764325,0.03333333333333333,0.043478260869565216,0.03773584905660377,0.915702479338843,30,605,23,20297865,0.24261213598384743,0.03157763941333058,0.22642409302292113
T13,no_qc,extra_trees,87,0.6358170782786179,0.06629594081248116,0.06411535322390506,0.27297297297297285,0.8255283178360097,0.9628694811981147,0.10384078725123021,0.5492506454044913,0.05155619286599479,0.8023485584710076,0.044983039470654324,0.18562085282164636,0.07017543859649122,0.34782608695652173,0.11678832116788321,0.8,114,605,23,20310212,0.17940027025190527,0.11063305999649167,0.16591120377982835
T13,no_qc,extra_trees,87,0.6097815448584692,0.06135242086340662,0.037533512064343244,0.1621621621621621,0.8179205409974636,0.957072205736894,0.06095791001451389,0.4900413515798129,-0.010365303651775353,0.7904114026563006,0.045705687576916273,0.21471566967215386,0.03418803418803419,0.17391304347826086,0.05714285714285714,0.7818181818181819,117,605,23,20322559,0.15875212474859227,0.08330837087325121,0.1557422010564113
T13,no_qc,extra_trees,87,0.7006809531424923,0.0908085119411197,0.04031980742778551,0.18108108108108104,0.8112764158917999,0.9576714297118223,0.06595415553368032,0.4961787484864405,-0.003918159802932045,0.7848396501457727,0.041936872102815076,0.172802185917234,0.042735042735042736,0.21739130434782608,0.07142857142857142,0.7851239669421488,117,605,23,20334906,0.15364554715893416,0.08485152369009219,0.16026527283532715
T13,no_qc,extra_trees,87,0.5897290443444304,0.06461422746583476,0.061128032769667266,0.5243243243243243,0.647376725838264,0.9688293287679319,0.10949111090207916,0.5858505250812942,0.07171966561624593,0.6422146636432352,0.0446254656592954,0.19197202115553264,0.05188679245283019,0.4782608695652174,0.09361702127659574,0.6479338842975206,212,605,23,20347253,0.12469031895342927,0.1147901994070355,0.16006816754178682
T13,no_qc,extra_trees,87,0.6410803804649966,0.07696786450144823,0.06277818375074747,0.3648648648648648,0.7614877430262039,0.9647653522393813,0.10712463866689353,0.5631763039455344,0.05899319963262084,0.7448493683187561,0.043443144109342594,0.22774877486464642,0.0410958904109589,0.2608695652173913,0.07100591715976332,0.740495867768595,146,605,23,20359600,0.14227244272803055,0.09005657122038724,0.17275793694153085
T13,no_qc,extra_trees,87,0.6985856388933319,0.09221376731529503,0.10103469263542317,0.44864864864864845,0.8252071005917153,0.9715758673540474,0.16492796820665695,0.6369278746201819,0.1410135429973972,0.8094104308390024,0.04276613719336153,0.17498085902852656,0.07894736842105263,0.391304347826087,0.13138686131386862,0.8033057851239669,114,605,23,20371947,0.15776580695005957,0.07439187883478207,0.16651122588623926
T18,z_only,elastic,9,0.5711758201016062,0.09207760185022541,0.08979427188382447,0.6127167630057805,0.4712223472065993,0.934603764815245,0.15663371213453947,0.5419695551061898,0.0452542759465762,0.4823237231400498,0.2416320196776346,0.6680104215256086,0.08333333333333333,0.5869565217391305,0.14594594594594595,0.47768595041322315,324,605,46,20260824,0.4853558554360538,0.06853941638180906,0.18212350109218425
T18,z_only,elastic,9,0.5830828001629859,0.09502792199957447,0.09851647380372874,0.49855491329479773,0.6115954255718032,0.9347504902443609,0.16452261192419954,0.5550751694333005,0.060534018229092754,0.602726487420365,0.24152667375150672,0.6680793317939691,0.08641975308641975,0.45652173913043476,0.1453287197231834,0.5917355371900826,243,605,46,20273171,0.5255486995008389,0.015057026571600306,0.20566831040375883
T18,z_only,elastic,9,0.564824983717715,0.08927366316606013,0.07443681454401754,0.4147398843930637,0.5609474596925382,0.9184188312934043,0.12621989528795835,0.4878436720428009,-0.013179462222920015,0.5494762984558903,0.24157790254391917,0.6677473369012717,0.07462686567164178,0.43478260869565216,0.12738853503184713,0.547107438016529,268,605,46,20285518,0.5046987596305914,0.05929738258724678,0.1867253577470126
T18,z_only,elastic,9,0.5371127487992837,0.08356679474729556,0.08138384132396398,0.6734104046242776,0.35286018935133134,0.9269565217391302,0.14521765583148524,0.5131352969878045,0.014802239412997981,0.3780099341323831,0.2463000566881525,0.6772223416920595,0.07731958762886598,0.6521739130434783,0.1382488479262673,0.38181818181818183,388,605,46,20297865,0.45981035024169575,0.07972908131194587,0.19017052966707354
T18,z_only,elastic,9,0.5737461217817432,0.0912596704393567,0.10198069575708862,0.697976878612717,0.47672361267341584,0.9488222947761193,0.17795985683205892,0.5873502456430664,0.0942088499290602,0.4940827124500594,0.24203257032961165,0.6686839063172287,0.09393939393939393,0.6739130434782609,0.16489361702127658,0.4809917355371901,330,605,46,20310212,0.4381134250602132,0.13924400875216092,0.18208715541314657
T18,z_only,elastic,9,0.5666967015232204,0.09174784351623282,0.09256264236902075,0.5592485549132948,0.5332243625796774,0.9342537466639291,0.15883594574522178,0.5462364587464861,0.049797487190655,0.5352661699600476,0.2408348804236258,0.6661461562081579,0.08391608391608392,0.5217391304347826,0.14457831325301204,0.5305785123966942,286,605,46,20322559,0.5092452107166128,0.009137962717156084,0.18687772097473582
T18,z_only,elastic,9,0.5952503204982329,0.10350988991162184,0.10907957614793294,0.43352601156069365,0.6985376827896508,0.935417058934287,0.17430278884462183,0.5660318471751722,0.0766576155063347,0.6777453838678329,0.24070951580574523,0.6659769318596058,0.09375,0.391304347826087,0.15126050420168066,0.6661157024793388,192,605,46,20334906,0.5338499497563448,0.01836715292461929,0.19542209527818763
T18,z_only,elastic,9,0.5470029757840968,0.08634968764822777,0.11026837806301072,0.6112716763005782,0.5800817866516682,0.9460262559477173,0.18683352613313736,0.5956767314761231,0.10378908017504583,0.582528884569701,0.24079265783063875,0.6660260773399387,0.10112359550561797,0.5869565217391305,0.17252396166134185,0.571900826446281,267,605,46,20347253,0.5226408495333539,0.01807466696365067,0.18813999747581012
T18,z_only,elastic,9,0.5879233512763582,0.10271079585864742,0.08801598518446349,0.6213872832369943,0.4518360986126736,0.9334099848714068,0.154191603985418,0.536611690924834,0.03960911494720062,0.46513875391426424,0.24165456163864987,0.6680926409969263,0.08358208955223881,0.6086956521739131,0.14698162729658792,0.4628099173553719,335,605,46,20359600,0.44916222639108316,0.11093777066379348,0.19384643960716275
T18,z_only,elastic,9,0.5832479258373054,0.10107702373995685,0.09645527787372732,0.7109826589595377,0.432971269216348,0.9462248569197084,0.16986576132972805,0.5719769640879429,0.07838349991287258,0.45478350070186807,0.24080210246985623,0.6663328789927558,0.08831908831908832,0.6739130434782609,0.1561712846347607,0.4462809917355372,351,605,46,20371947,0.4569782414510738,0.09006763712557911,0.18737651331689495
T18,core,elastic,29,0.853267161826954,0.5040611982297488,0.4974701011959521,0.4465317919075145,0.9615965973003372,0.9532861722888205,0.4706266318537859,0.7040641946039258,0.4289130818973389,0.9211856171039845,0.13321004281233692,0.421486403437549,0.46153846153846156,0.391304347826087,0.4235294117647059,0.9190082644628099,39,605,46,20260824,0.7787140502702143,0.05308607046107295,0.4907561559957247
T18,core,elastic,29,0.8491941267682944,0.4968930340048589,0.4089605734767025,0.4710982658959538,0.9420345894263213,0.9543803418803416,0.43783576362240983,0.7065664276611375,0.387437827034047,0.9050858438613543,0.1280451919451161,0.4091967791176857,0.36538461538461536,0.41304347826086957,0.3877551020408163,0.9008264462809917,52,605,46,20273171,0.757085221990252,0.09682093603504646,0.44408273736971215
T18,core,elastic,29,0.8439208657895366,0.5250640672973139,0.4558139534883721,0.48554913294797697,0.9506467941507308,0.9559561682573344,0.4702119152339065,0.7180979635493538,0.423807090557032,0.9141561386459347,0.13097603121649914,0.4125215168426588,0.4166666666666667,0.43478260869565216,0.425531914893617,0.9107438016528926,48,605,46,20285518,0.7608277980286415,0.05667129382318216,0.498975877950507
T18,core,elastic,29,0.8426627730737055,0.4563343093690498,0.31818181818181845,0.4667630057803469,0.9148446287963998,0.9527217483618257,0.3784100418410044,0.6908038172883733,0.3215258453485889,0.8796890184645288,0.13599569655190016,0.428352890062826,0.2923076923076923,0.41304347826086957,0.34234234234234234,0.8793388429752066,65,605,46,20297865,0.6966168374031171,0.14623269040119963,0.4477418505519629
